line1_id,line2_id,char1_id,movie_id,char1_name,line1_text,char2_id,char2_name,line2_text,movie_title,movie_year,imdb_rating,imdb_votes,genres,persona_cluster
L270157,L270158,u1272,m84,HAROLD,All right.,u1273,MAUDE,My door is always open.,,,,,,1
L426642,L426643,u2414,m154,SID,"No, sir.",u2408,FOLEY,"Stop whispering, Sweet Pea, you're giving me a hard on!",,,,,,1
L478428,L478429,u7343,m496,LEE,No.  It's not right.,u7337,CARTER,Gimme the binoculars or I will shoot you.,,,,,,1
L406946,L406947,u6789,m453,LINNEA,Yes.,u6800,TOM,"Well, I met you that afternoon in the control room and we...",,,,,,1
L135722,L135723,u4535,m299,RANDAL,You're not?,u4540,VERONICA,"No, I'm more furious. I'm pissed off. I feel like he's been killing time while he tries to grow the balls to tell me how he really feels, and then he can't even do it!  He has his friend do it for him!",,,,,,1
L224601,L224602,u5394,m358,FRANK,What?,u5397,JOHN,His prints.  You've got his prints.  I'll run them through criminal index.  You gotta get me that wallet.,,,,,,1
L356585,L356586,u6379,m425,CHARLOTTE,Yeah.,u6381,JOHN,"Yeah, I think you're probably right... because when you try to...",,,,,,1
L34090,L34091,u3648,m240,OZ,Forget it.,u3640,HEATHER,Come on!  I won't tell.,,,,,,1
L454329,L454330,u7173,m482,LILA,Yes.,u7180,SAM,"This is Lila Crane, from Phoenix. She's been here for a few days, looking for her sister. There's a private detective helping... and, well, we got a call tonight, from this detective, saying he'd traced Mary...",,,,,,1
L198491,L198492,u5164,m342,JACK,What're you talking about?,u5161,FRANK,"Something came up.  Don't worry, Charlie stayed true.  Both nights. I'll give you your share tomorrow. At the house.",,,,,,1
L613846,L613847,u8437,m573,GASTON,Ah!,u8440,LILY,Did you ever take a good look at her--uh--,,,,,,1
L235127,L235128,u5511,m367,EDNA,What is it?,u5507,CARTER,"My brother, Frank.",,,,,,1
L251322,L251323,u1169,m77,BEN,Could you do it?,u1172,ELAINE,No.,,,,,,1
L328933,L328934,u6145,m409,AMANDA,What?,u6150,PAUL,He says it's a bad idea!,,,,,,1
L38688,L38689,u3662,m241,LEDUC,Here.,u3663,MARCEL,"Your uncle was carrying this. The keys to his apartment are in there. I talked to his assistant, Madame Flocquet. You'll be staying there a while?",,,,,,1
L603042,L603043,u8401,m569,NORA,No thanks.,u8400,NICK,Maybe it would if I took it.,,,,,,1
L326533,L326534,u6136,m408,JERRY,I have to ask.,u6144,WOMAN,What --,,,,,,1
L435344,L435345,u2436,m156,JUDGE,I don't know.,u2435,HUEY,You are down for protecting Malcolm's widow aren't you?,,,,,,1
L260521,L260522,u5718,m378,MEEKER,Something?,u5716,LOOMIS,He's been here.,,,,,,1
L127524,L127525,u4445,m294,SANDY,You're not?,u4431,DAD,No. I couldn't do that. I have something for you.,,,,,,1
L184923,L184924,u5064,m335,GIN,"Uh, yes.",u5065,MAC,Meet me in front. Five minutes.,,,,,,1
L407663,L407664,u6814,m454,SCAGNETTI,Who?,u6818,WURLITZER,Wayne Gayle.,,,,,,1
L245370,L245371,u5545,m369,MICHAEL,I know.,u5548,PENTANGELI,Then why do you want me to lay down to them?,,,,,,1
L166964,L166965,u4866,m324,SONNY,Doing what?,u4868,TV NEWSMAN,Robbing a bank.,,,,,,1
L99923,L99924,u4168,m278,JOANNE,Yes.,u4166,DULANEY,--And that Mr. Marsh paid less attention to you?,,,,,,1
L454927,L454928,u2511,m163,BARRY,Yeah I can't.,u2516,ELIZABETH,Why?,,,,,,1
L207283,L207284,u912,m59,MR. HAND,What's that?,u914,SPICOLI,"Do you have a guy like me every year? A guy to... I don't know, make a show of. Teach other kids lessons and stuff?",,,,,,1
L6652,L6653,u109,m6,MRS CHRISTIAN,Okay.,u114,WELLES,Send it to me through the post office like we arranged.  No return address.  You dug this up all by yourself?,,,,,,1
L507066,L507067,u2784,m181,VIKTOR,Please.,u2768,ELAINE,It's the truth.  Those 17 superstars are our insurance policy.  We can't open -- can't make a profit without them.,,,,,,1
L103121,L103122,u601,m38,BOB,Yes. I did.,u603,DIGNAN,"OK, Bob.",,,,,,1
L276063,L276064,u5820,m385,TREVOR,What?,u5811,KIRSTY,Never to put you in my will.,,,,,,1
L215271,L215272,u5273,m349,CLEAR,"Random, sure.",u5276,EUGENE,"What, you think Death planned for each of us to die in the pile up weeks ago?  You're nuts.",,,,,,1
L280123,L280124,u1319,m88,LAURA,About what?,u1323,ROB,This stuff.  Love and marriage.  I want to think about something else.,,,,,,1
L446776,L446777,u7088,m475,BETTY,Yes.,u7095,KILLAINE,Where's you get it?,,,,,,1
L501200,L501201,u7588,m513,GEORGE,Tonight?,u7597,LESTER,"Yeah, little election party I'm giving at the Bistro. It's a pain in the ass but -- I have to do it. We'll have a little time to talk there.",,,,,,1
L426544,L426545,u2415,m154,ZACK,"Yes, sir.",u2405,BYRON,"Listen, kid, I was sorry to hear about your mom. That's pretty rough. I would've returned your call a lot sooner but I was out at sea...",,,,,,1
L485241,L485242,u2645,m172,RAY,You sure?,u2635,BRENDA,"Yeah, I think I'll feel better sleeping in the arms of a strong man.",,,,,,1
L198014,L198015,u5144,m341,KARRAS,No now.,u5152,REGAN/DEMON,"In time. But mirabile dictu, don't you agree?",,,,,,1
L540951,L540952,u3031,m198,PICARD,Please.,u3034,SHINZON,Its too late.,,,,,,1
L93849,L93850,u4103,m274,MARTY,...What?,u4107,VISSER,Go down to Corpus for a few days. Get yourself noticed. I'll give you a call when it's done... You just find a way to cover that money.,,,,,,1
L422268,L422269,u2350,m151,BELL,Uh-huh.,u2364,ROSCOE,"He is just a goddamn homicidal lunatic, Ed Tom.",,,,,,1
L553211,L553212,u7940,m537,SOOZE,Of course.,u7936,JEFF,And?,,,,,,1
L767,L768,u5,m0,KAT,You 're so --,u9,PATRICK,Pleasant?,,,,,,1
L336228,L336229,u6204,m415,BREE,-- Yes.,u6205,CABLE,"All right, then, an ordinary matter. I'm a quite well off man, I have a -- position to respect. I would feel personally uncomfortable to be connected with a -- certain kind of woman, I'm sure you understand. Do you? Well I'd like to buy Jane McKenna's book.",,,,,,1
L489569,L489570,u7524,m508,SOMERSET,How was it?,u7522,MILLS,"I expected it to be bad, you know.  I took a human life... but I slept like a baby that night.  I never gave it a second thought.",,,,,,1
L130431,L130432,u4477,m296,GITTES,Where?,u4476,EVELYN,Just... I have to.,,,,,,1
L618570,L618571,u8500,m577,BOND,And when might that be?,u8516,SIDNEY,Now.,,,,,,1
L386243,L386244,u1934,m126,WITWER,To them.,u1916,ANDERTON,Cops aren't allowed inside the temple.,,,,,,1
L639065,L639066,u8761,m594,JUDY,Why?,u8767,SCOTTIE,"Well, I feel I owe you something for all this...",,,,,,1
L362951,L362952,u6451,m428,WORM,Hi.,u6449,STANLEY,Hi.,,,,,,1
L564543,L564544,u8045,m545,MITCHELL,Which one?,u8039,ALISON,Which one?,,,,,,1
L266406,L266407,u5758,m381,CORDELL,No.  And...,u5762,FRANKLIN,I like Popcorn...,,,,,,1
L513499,L513500,u2812,m184,STARLA,It's just a work thing.,u2807,GRANT,"Work thing hell, Starla. He just wants to get in your pussy. Him and most these other ones around here. That's where their minds is at, them sick fucks.",,,,,,1
L205825,L205826,u5241,m347,LOU,Yah.,u5243,MARGE,"You haven't monkeyed with his car there, have ya?",,,,,,1
L352642,L352643,u1859,m122,LOGAN,Uh-uh.,u1858,JESSICA,I have.,,,,,,1
L598568,L598569,u8329,m565,JEANNE,Yes...,u8321,CAUCHON,Is it here?  Now?  In this room?,,,,,,1
L501933,L501934,u7588,m513,GEORGE,"-- yeah, this is --",u7601,OPERATOR'S VOICE,"-- yes, George.",,,,,,1
L29199,L29200,u3611,m239,BERNSTEIN,Hmm.,u3635,WOODWARD,"What do you think he meant, this particular incident? Were there others? How would we find out? You know anyone important?",,,,,,1
L465886,L465887,u2610,m170,FREDDY,I can do that.,u2611,HOLDAWAY,"The things you gotta remember are the details. It's the details that sell your story. Now this story takes place in this men's room. So you gotta know the details about this men's room. You gotta know they got a blower instead of a towel to dry your hands. You gotta know the stalls ain't got no doors. You gotta know whether they got liquid or powdered soap, whether they got hot water or not, 'cause if you do your job when you tell your story, everybody should believe it. And if you tell your story to somebody who's actually taken a piss in this men's room, and you get one detail they remember right, they'll swear by you.",,,,,,1
L322273,L322274,u6095,m404,KATHRYN,Yes.  It's faster.,u6098,MIKE,"No,  I'm not going through there.",,,,,,1
L253679,L253680,u1184,m78,BARON,Oh -- yes but -- later.,u1190,GRUSINSKAYA,Why later?,,,,,,1
L182733,L182734,u5036,m333,RACHEL,Yes.,u5016,DEAN,So you've said.,,,,,,1
L547995,L547996,u7868,m532,FIRST A.D.,I...,u7877,WALT,"We're very upset with her.  Get someone to <u>double for her</u>, her tits, the tits scene, call L.A.  I want to see some <u>pictures</u> of the women's <u>tits</u>.  Of their <u>tits</u>.",,,,,,1
L35633,L35634,u312,m19,FRANK,Mm-hmm.,u313,JESSE,Such as?,,,,,,1
L304145,L304146,u1499,m101,LOWELL,"Oh, man.",u1502,MIKE WALLACE,Who are these people?,,,,,,1
L502322,L502323,u7614,m514,JACK,Yes?,u7608,DANNY,I'm hungry.,,,,,,1
L28660,L28661,u3605,m238,LLOYD,Now just a minute-,u3604,KAREN,"Margo Channing has not been exactly a compromise all these years, half the playwrights in the world would give their shirts for that particular compromise!",,,,,,1
L279416,L279417,u1313,m88,BARRY,What?,u1323,ROB,"What do you mean, ""what?""",,,,,,1
L108676,L108677,u4218,m282,CONKLIN,What?,u4232,ZORN,Zurich police are looking for an American with a red bag.  Apparently he put two cops in the hospital last night.,,,,,,1
L603422,L603423,u8392,m569,DR. WALTON,Not at all.,u8400,NICK,I'm very interested in that body.,,,,,,1
L537847,L537848,u3021,m197,SULU,What is it?,u3018,SCIENCE OFFICER,... I cannot confirm the existence of Praxis.,,,,,,1
L562600,L562601,u3075,m201,MACKELWAY,Besides that.,u3064,CANDY,"To be honest, when I'm working, I don't look at faces much. He knew the guy's name.",,,,,,1
L81306,L81307,u3994,m266,COURTNEY,Try again.,u4007,KINNEY,"Sid, it's useless!",,,,,,1
L229335,L229336,u1042,m68,JASON,Well... Sort of...,u1045,MATHESAR,"We have become aware of these concepts only recently. In our dealings with Sarris. Often Sarris will say one thing, and do another. Promise us mercy and deliver destruction... It is a concept we are beginning to learn at some great cost.  But if you are saying that any of you could have traits in common with Sarris.",,,,,,1
L556117,L556118,u7979,m540,SUPERGIRL,No.,u7970,ETHAN,You're not afraid are you?,,,,,,1
L190219,L190220,u5074,m336,ED,Is that what you want?,u5076,ERIN,I want my paycheck.  By the end of the day.,,,,,,1
L244831,L244832,u5527,m368,ROMA,No.,u5522,AARONOW,"Oh, God, I hate this job.",,,,,,1
L521655,L521656,u7713,m522,JOE,WHAT?,u7712,JERRY,Osgood proposed to me.  We're planning a June wedding.,,,,,,1
L213453,L213454,u5269,m348,TYLER,What?,u5262,JACK,Paraffin.  Your merry band mixed the nitro with paraffin.  I saw it floating in the bomb.,,,,,,1
L496842,L496843,u2674,m174,JUDD,Tell me what?,u2673,JASON,You'll have good enough sense to tell us where she is - when you know she's a murderess. She killed a man.,,,,,,1
L230482,L230483,u5453,m363,MATTHEW,What did it say?,u5455,NICKY,A thousand things.,,,,,,1
L45502,L45503,u346,m21,BRIAN,What?,u354,MILO,What'd they ever do for you?,,,,,,1
L334109,L334110,u1672,m110,BRIAN,If you say so.,u1675,EARLY,Damn right I do.,,,,,,1
L428943,L428944,u6932,m463,TURKLE,Oh yeah...,u6921,MCMURPHY,"I tell ya, there's an angel of mercy standing out there, Turkle.",,,,,,1
L97187,L97188,u571,m36,DOROTHY,Look.,u574,JEFFREY,No.,,,,,,1
L99278,L99279,u4174,m278,REBECCA,No.,u4162,CARDENAS,Mr. Marsh's Cardiologist and his nurse have told us that you accompanied Mr. Marsh to their office on at least two occasions.,,,,,,1
L500156,L500157,u7580,m512,JULIET,You're right.,u7574,ALEX,"You see, they don't really know me.",,,,,,1
L665974,L665975,u9015,m615,ELIZABETH,Well... yes.,u9019,IGOR,Miss me?,,,,,,1
L126011,L126012,u4421,m293,REGGIE,Why not?,u4412,BARTHOLOMEW,Because they're still here.,,,,,,1
L167086,L167087,u4866,m324,SONNY,Yeah ...,u4859,MORETTI,Is on its way ... The helicopter can't land but we got a bus ... the jet's on its way to Kennedy ... we got a bus coming here ...,,,,,,1
L414351,L414352,u2296,m148,LT THOMPSON,What?,u2299,NANCY,"She had a nightmare about somebody trying to kill her, last night. That's why we were there; she was afraid to sleep alone.",,,,,,1
L396134,L396135,u2157,m140,BABE,Yes.,u2162,CEDAR,Did you subsequently write a series of articles about him?,,,,,,1
L44361,L44362,u3715,m244,SOPHIA,Yes.,u3713,SALLY,She's such a great photographer.,,,,,,1
L184115,L184116,u5062,m334,THE PATIENT,Yes?,u5051,HANA,"Can I ask - my friend, can he come in? Just for a few minutes?",,,,,,1
L638805,L638806,u8762,m594,MADELEINE,Yes...,u8767,SCOTTIE,When?,,,,,,1
L99609,L99610,u4163,m278,DR. PALEY,No.,u4166,DULANEY,If necessary I can bring in the valet parking attendant and two customers who witnessed the occurrence.,,,,,,1
L402589,L402590,u6772,m451,VADA,When??,u6765,HARRY,"In a minute, look it's hot, sweetie you'll burn your nose, look out.",,,,,,1
L99808,L99809,u4176,m278,ROSTON,Yes.,u4166,DULANEY,And your sexual tastes were something that you hid from Miss Lawson?,,,,,,1
L196334,L196335,u880,m57,DJ,Please...,u884,MILLER,"Oh, God, DJ, what do I... how do I...",,,,,,1
L527495,L527496,u7811,m528,NORMAN,So what?,u7806,BETH,So who was Barnes talking to at the last minute?  Nobody.,,,,,,1
L596963,L596964,u8300,m564,LOMBARD,What happens now?,u8304,MARTIN,We conclude our transaction.,,,,,,1
L102186,L102187,u596,m37,SMECKER,You're right.,u593,PRIEST,Those who do not act are in a constant state of ethical indecision.,,,,,,1
L575254,L575255,u8140,m552,UNCLE JOHN,Like what.,u8137,STACY,"Like he'd never hire me for real.  Not week-to-week.  I don't have the credentials.  He thinks I'm just a sociopath, someone he can turn to when he needs ""plausible denial.""",,,,,,1
L143621,L143622,u4622,m305,KOKO,Man Oh Man.,u4623,LUKE,That is one mean lady. Bet her husband spends one day a week shooting milkmen.,,,,,,1
L648003,L648004,u8867,m601,NORMAN,Did you...,u8859,CLAIRE,Shhh.,,,,,,1
L205975,L205976,u5240,m347,JERRY,"Well, what do ya mean?",u5252,VOICE,"Things have changed. Circumstances, Jerry. Beyond the, uh... acts of God, force majeure..",,,,,,1
L575735,L575736,u8150,m553,ED,No thanks.,u8156,WALTER,Sure you don't need one?,,,,,,1
L497464,L497465,u2691,m175,GRAHAM,Yes.,u2688,CYNTHIA,How long will it take?,,,,,,1
L15249,L15250,u3571,m235,NORM,Sure.,u3563,DIRECTOR,"And hurry, they're not looking too happy.",,,,,,1
L324495,L324496,u6114,m405,MICHAEL,Hey!,u6112,JAKE,Shouldn't pick on that.  Sorry.  I'm sorry about your brother....,,,,,,1
L290661,L290662,u1390,m92,CAPT. SPAULDING,Hmmmmmmmmm?,u1401,WYDELL,"What'd you see, who was she with, where were they going?",,,,,,1
L198414,L198415,u5164,m342,JACK,"Huh? Oh, no.",u5170,MRS. BAKER,None?,,,,,,1
L175325,L175326,u4938,m329,CRISWELL,I guessed.,u4941,ED,I don't understand.,,,,,,1
L104245,L104246,u599,m38,ANTHONY,You're kidding.,u603,DIGNAN,No. I'm not.,,,,,,1
L237812,L237813,u1116,m73,PATTERSON,"Actually, no.",u1117,REDBEARD,All right- let's go into battle.  I'm Redbeard.,,,,,,1
L652756,L652757,u8902,m605,TED,Great.,u8898,JIMMY,"From my wise, albeit youthful, vantage point, the world is your oyster. You scored big.",,,,,,1
L263251,L263252,u5747,m380,HOLLY,Hi.,u5750,MICKEY,Hi.  How you doin'?,,,,,,1
L82985,L82986,u4029,m267,LOTTE,"No, I didn't know that.",u4028,LESTER,"Oh, didn't anyone show you the indoctrination video?",,,,,,1
L269437,L269438,u1255,m83,JAKE,Hello?,u1261,MAST,Mr. Van Dorn?,,,,,,1
L185394,L185395,u5064,m335,GIN,Yes. Yes.,u5065,MAC,What do I need a thief for? I've got the Mask.,,,,,,1
L42742,L42743,u3686,m243,ANNIE,"Yeah, I know.",u3681,ALVY,Your grammy!,,,,,,1
L459843,L459844,u7226,m487,MOTHER,Oh. Did you say something?,u7221,DADDY,"I asked you what you think of Rosebud, now that she's been here a while.",,,,,,1
L198748,L198749,u5164,m342,JACK,No.,u5161,FRANK,"Here, how's this?",,,,,,1
L31271,L31272,u260,m16,SALIERI,Yes.,u255,MOZART,"Fourth measure, second beat - F.  Flam-mis a-cri-bus ad-dic-tis, flam- mis a-cri-bus ad-dic-tis.",,,,,,1
L377431,L377432,u6567,m436,NATALIE,You tell me.,u6563,LEONARD,"I don't remember. See, I have no short-			* term memory. It's not amnesia -				   *",,,,,,1
L233867,L233868,u1070,m70,BONES,What?,u1077,HARRY,"Look at me, Ray.",,,,,,1
L596736,L596737,u8300,m564,LOMBARD,Uh-huh.,u8310,PHIL,"No shit... Well, Im afraid I cant help you.",,,,,,1
L88028,L88029,u532,m34,DECKARD,Me.,u541,SALOME,And who do I go to about you?,,,,,,1
L255984,L255985,u1210,m79,LILLY,At what?,u1215,ROY,"You're smart, Lilly, and you're good-looking. You won't have any trouble finding a job.",,,,,,1
L183270,L183271,u5016,m333,DEAN,Oh Jesus.,u5011,"""BRILL""",They found him yesterday folded neatly in a car trunk. What about Zavitz?,,,,,,1
L251633,L251634,u1169,m77,BEN,What?,u1172,ELAINE,Will you kiss me!,,,,,,1
L635129,L635130,u8715,m591,NED,"Well, she...",u8714,MUNNY,"I ain't the same, Ned. Claudia, she... straightened me up, got me clear of the whiskey an' all. Us goin' to do this killin'... that don't mean I'm back to like I was. I just need the money... for a new start... for them youngsters.  Remember that drover, the one I shot in the mouth so's the teeth come out the back of his head? I dream about him now an' again. I didn't have no reason to shoot him... not one I could remember when I sobered up.",,,,,,1
L250183,L250184,u5616,m373,SKYLAR,Hi.,u5606,CHUCKIE,How you doin'?,,,,,,1
L403721,L403722,u6760,m450,VADA,Totally.,u6747,HARRY,Ask him if he needs a good tuba player.,,,,,,1
L638091,L638092,u8757,m593,YOUNG LAWYER,Very good.,u8737,ALITO,And so what is the rest of his case aside from Dr. Thompson?,,,,,,1
L311946,L311947,u6045,m402,GEORGE,Thanks.,u6042,DR. CAMPBELL,"Now we come to the real purpose of this meeting  to appoint a successor to our dear friend, Peter Bailey.",,,,,,1
L44363,L44364,u3715,m244,SOPHIA,Hm.,u3713,SALLY,So where should I put it?,,,,,,1
L359982,L359983,u6410,m427,MONICA,I wouldn't know.,u6415,SIDRA,What?  You've been over here seven months and you ain't tapped anything?,,,,,,1
L314171,L314172,u1598,m105,ORDELL,That I gotta see.,u1595,MAX,She still is. She doesn't want to get shot before she can tell you what happened.,,,,,,1
L142338,L142339,u4592,m303,JERRY,Is that what they told you?,u4595,LIZA,Did you kill my father?,,,,,,1
L661167,L661168,u3497,m230,GRADY,What?,u3501,JAMES LEER,You're mad because I shot your girlfriend's dog.,,,,,,1
L115470,L115471,u4300,m287,BUFFY,Hi.,u4312,PIKE,Hi there.,,,,,,1
L249615,L249616,u5616,m373,SKYLAR,What?,u5621,WILL,"When you think about it, it's just as arbitrary as drinking coffee.",,,,,,1
L94637,L94638,u4115,m275,JEFFREY,Yes?,u4111,DETECTIVE WILLIAMS,"If you want to come up a minute, I'll show you some pictures.",,,,,,1
L146987,L146988,u4663,m309,MARCEL,No.,u4655,BASTALDI,You're calling me on is phone?,,,,,,1
L284198,L284199,u1368,m90,MAYOR,Why not?,u1373,PINKUS,"I couldn't work in the city. You see, I've got my family in the country.",,,,,,1
L229365,L229366,u1036,m68,ALEXANDER,Shut up.,u1049,TOMMY,"You know, with the makeup and everything1 I actually thought he was smart for a second.",,,,,,1
L341981,L341982,u6266,m419,CLARICE,Yes.,u6269,DR. LECTER,Big through the hips. Roomy.,,,,,,1
L661612,L661613,u3497,m230,GRADY,I know.,u3498,GREENHUT,"You need to see a doctor, Mr. Tripp. An internist. And I think you really ought to consider seeing a therapist, as well.",,,,,,1
L489124,L489125,u7497,m506,SIDNEY,I know!,u7492,GALE,Let's get out of here!,,,,,,1
L27232,L27233,u3597,m237,REVNA,Better?,u3586,ACKLAND,Yeah...,,,,,,1
L362287,L362288,u6419,m428,CHAD,Uh-huh.,u6443,PHIL,Does this sound weird?,,,,,,1
L104073,L104074,u603,m38,DIGNAN,Roger.,u599,ANTHONY,We all set?,,,,,,1
L597467,L597468,u8300,m564,LOMBARD,Its not.,u8299,JANE,"Well, Im sorry. I...  This is my nephew... And my brother, Tim. Ive got the week off and hes come to stay.",,,,,,1
L625600,L625601,u8611,m584,FLYNN,"What do you mean, ""'yes""?",u8608,BIT,Yesssss. Yes. Yes. Yes.,,,,,,1
L516181,L516182,u2838,m186,MESSNER,How bad?,u2828,CARRUTHERS,Mortal.,,,,,,1
L127455,L127456,u4438,m294,MARGE,Yes.,u4434,JODY,Who was the fourth?,,,,,,1
L591607,L591608,u3198,m211,BOBBY,What does that mean?,u3204,KLAATU,It's a problem in celestial mechanics.,,,,,,1
L52705,L52706,u3794,m250,ELECTRA,What?,u3798,RATH,I waited another four minutes.,,,,,,1
L619147,L619148,u3316,m220,GOOSE,Something bothering you?,u3321,MAVERICK,Nothing. Let's just go fight.,,,,,,1
L237316,L237317,u1094,m72,ENID,And you like them?,u1108,SEYMOUR,"Well, you know... what do I know about clothes... I've never been the most fashionable guy -- it's nice to have someone do all the work for me...",,,,,,1
L376414,L376415,u6551,m435,JOE,Yes?,u6555,SUSAN,I don't know who you are.,,,,,,1
L387416,L387417,u6615,m441,PAUL,"No, what is it?",u6612,ANNIE,"Oh, it's ridiculous, who am I to make a criticism to someone like you?",,,,,,1
L362600,L362601,u6420,m428,CLAUDIA,Really?,u6434,JIM KURRING,Yeah.,,,,,,1
L51577,L51578,u3777,m249,CAROL,Thank you.,u3784,MELVIN,Now I want you to do something for me.,,,,,,1
L221195,L221196,u955,m62,FRANCES,Jesus.,u956,HARRY,Yup. Poor bastard lay there on the sidewalk and he couldn't die. Too god damn much heart. He just didn't want to die.,,,,,,1
L30341,L30342,u266,m16,VOGLER,Did you try?,u257,OLD SALIERI,Every day. Sometimes for hours I would pray!,,,,,,1
L219222,L219223,u5338,m354,VICTOR,Not really.,u5336,JENETTE,Hey!,,,,,,1
L262066,L262067,u5750,m380,MICKEY,Oh!,u5746,HANNAH,I think he'll find that satisfying.,,,,,,1
L422478,L422479,u6896,m462,ANNA,No.,u6912,WILLIAM,Orange juice -- probably not.,,,,,,1
L65603,L65604,u3866,m256,CHARLIE,So they say.,u3865,BARTON,Don't pick up and leave without saying goodbye.,,,,,,1
L360615,L360616,u1944,m127,FLIGHT ATTENDANT,Excuse me.,u1952,RICKY,Where do you live?,,,,,,1
L656541,L656542,u8923,m607,JIM,Well?,u8927,WALTERS,They're coming.,,,,,,1
L118309,L118310,u651,m41,LENNY,What?,u646,EVAN,Shhh. I need to concentrate on the blockbuster if I'm gonna destroy it.,,,,,,1
L52574,L52575,u3798,m250,RATH,Yes.,u3794,ELECTRA,What happened?,,,,,,1
L187847,L187848,u840,m54,ERIK,What?,u839,AUD,Put them down!  PLEASE make them put them down.,,,,,,1
L653510,L653511,u3486,m229,LULA,What's that?,u3493,SAILOR,I don't know... Looks like clothes.,,,,,,1
L638786,L638787,u8767,m594,SCOTTIE,Why?,u8762,MADELEINE,Knowing I have to die...,,,,,,1
L636891,L636892,u3414,m225,LAURA,Maybe what?,u3409,GALVIN,Maybe I can do something right.,,,,,,1
L381771,L381772,u1904,m125,JAY,What?,u1906,KAY,Something seem unusual to you about that?,,,,,,1
L640423,L640424,u8771,m595,FISHER,Time out.,u8773,LIZ,It's vile!,,,,,,1
L14053,L14054,u3558,m234,SISTER ANNE,Yes.,u3555,MARTHA,Uh huh.,,,,,,1
L556064,L556065,u7974,m540,LINDA,Yes.,u7972,JIMMY,The scoop of the year!,,,,,,1
L269790,L269791,u1255,m83,JAKE,No.,u1262,NIKI,I didn't think so. I've fucked detectives. Who are you?,,,,,,1
L140647,L140648,u4584,m302,MAX,One more.,u4587,VINCENT,There you go...!,,,,,,1
L128870,L128871,u4449,m295,ARLO,...shit.,u4460,MASON,"Well, all the same.  If we get to Missoula, help me find a car.  I'd appreciate it.  Then...you can...",,,,,,1
L11322,L11323,u3534,m233,ETTORE,What is it?,u3543,PATRIZIA,"Nothing, nothing  at all. I was just looking for Sandro.",,,,,,1
L149258,L149259,u4689,m311,ALBRECHT,Could be.,u4690,ANNABELLA,"You gonna wind up working at a school crosswalk.   that doughnut's chocolate you, know.",,,,,,1
L473083,L473084,u7319,m494,SAM,Do what?,u7323,VINCENT,Continue when it would be so much easier to give it up.,,,,,,1
L609639,L609640,u8408,m570,EPPS,What!?,u8409,JAEGER,Mine.,,,,,,1
L64134,L64135,u3849,m255,BUCKAROO BANZAI,Never.,u3857,PENNY PRIDDY,"I gotta be honest with myself and not repress these feelings-I've got mixed emotions-I don't know if I can handle this.  Oh, boy...",,,,,,1
L604073,L604074,u3235,m214,MARA,Thank you.,u3230,ALEXANDER,"And this is your ""work""?",,,,,,1
L658883,L658884,u8940,m609,ELAINE,Everything okay?,u8945,RACHEL,"Yes, thank you very much.",,,,,,1
L434264,L434265,u6980,m467,FOLEY,You did?,u6983,KAREN,It smelled.,,,,,,1
L108824,L108825,u4224,m282,OPERATOR/PHONE,-- sir? --,u4216,BOURNE,"-- hang on -- I need you to check another name for me -- hang on -- un moment, s'il vous plait --",,,,,,1
L106501,L106502,u4210,m281,CORKY,No.,u4214,VIOLET,...  yes.,,,,,,1
L538294,L538295,u3012,m197,KIRK,Yes...,u3008,CHANG,"Louder, please. We cannot hear you.",,,,,,1
L529537,L529538,u2876,m189,PETER,I-- uh--,u2871,LIZ,Uh is a good start.,,,,,,1
L259540,L259541,u5691,m377,DADE,What?,u5690,CEREAL,Check this out. It's a memo about how they're gonna deal with those oil spills that happened on the fourteenth.,,,,,,1
L244125,L244126,u5522,m368,AARONOW,What did he say?,u5526,MOSS,What did he say?  He'd buy them.,,,,,,1
L628442,L628443,u8637,m586,DICK,In case of what?,u8633,CLARENCE,"In case they try to kill us. I don't know, what do you want me to say?",,,,,,1
L236248,L236249,u1088,m71,GREER,You okay?,u1087,EPPS,Yeah. Fine. I just thought I heard something is all.,,,,,,1
L497383,L497384,u2687,m175,ANN,To you?,u2691,GRAHAM,"No, not to me, for me, for the camera.",,,,,,1
L51241,L51242,u3786,m249,RAY,What?,u3784,MELVIN,Just move on. No one here killed him.,,,,,,1
L263122,L263123,u5747,m380,HOLLY,Yeah.,u5750,MICKEY,"Well, that's interesting.  Wh-what kind of stuff?",,,,,,1
L392029,L392030,u6666,m445,BLACK KNIGHT,Had enough?,u6664,ARTHUR,You stupid bastard.  You havn't got any arms left.,,,,,,1
L335825,L335826,u6208,m415,KLUTE,Thanks.,u6204,BREE,"Well what're you down about? You mean because you didn't get me there?  You can't expect that. I mean Frank, yes, he'd get me there all the time -- but never with a John.",,,,,,1
L330561,L330562,u6159,m410,ROLAND,What's that?,u6157,MALCOLM,"A statistical phenomenon.  Says everything in the world goes in streaks.  It's real, you see it everywhere -- in weather, in river flooding, in baseball, in blackjack, in stock markets.  Once things go bad, they tend to stay bad.  Bad things cluster.  They go to hell together.",,,,,,1
L462119,L462120,u2585,m168,JIM,"See, I'm new.",u2586,JUDY,Won't mother be proud.,,,,,,1
L465929,L465930,u2618,m170,MR. WHITE,Not these guys.,u2617,MR. PINK,"Yeah, those guys too.",,,,,,1
L218283,L218284,u5317,m353,BOBBY,"Now, now.",u5323,RAYETTE,"No, dammit, I would easy.",,,,,,1
