line1_id,line2_id,char1_id,movie_id,char1_name,line1_text,char2_id,char2_name,line2_text,movie_title,movie_year,imdb_rating,imdb_votes,genres,persona_cluster
L470819,L470820,u7293,m492,MAROON,When will I hear from you?,u7295,VALIANT,As soon as is humanly possible.,,,,,,0
L632935,L632936,u8677,m588,JOHN,How much.,u8670,CLERK,"One way, or round trip?",,,,,,1
L455357,L455358,u2521,m163,LENA,Hello?,u2511,BARRY,Lena?,,,,,,1
L241958,L241959,u1017,m66,JORDAN,"Permission to get dressed, sir?",u1021,THE CHIEF,"It seems the men couldn't get used to the sight of women blown open and their viscera hanging from tree limbs.  Israeli men would linger over wounded females -- often to the detriment of the mission, often endangering their own lives.  They don't use women anymore.",,,,,,0
L109840,L109841,u632,m40,LEADER,What it means in England -- and in Scotland too -- is that rebels have forfeited their lands. We were ambushed last night. But the Scots dragged their dead away.,u628,ARGYLE,"My brother and nephew perished two days ago, when their hay cart turned over.",,,,,,2
L439218,L439219,u7025,m469,PEGGY,I thought I knew everything about him.,u7021,MICHAEL,Can we split now?,,,,,,2
L282172,L282173,u1349,m89,ROMIREZ,It is the truth.,u1327,CONOR,No!,,,,,,0
L551963,L551964,u7905,m535,FILMORE,I suppose...you think I should thank you.,u7908,RICHTER,"Yes, you should.",,,,,,0
L61061,L61062,u3833,m253,PROFESSOR EMMETT BROWN,"The appropriate question to ask is when the hell is he! You see, Shemp has just become the world's first time traveller. I've sent Shemp into the future -- two minutes into the future to be exact.",u3829,MARTY,The future? What are you talking about? Where's Shemp?!,,,,,,2
L512811,L512812,u7659,m518,BILL,That old man of his still livin' over there on Clark Street I believe.,u7674,WOOLRIDGE,He won't have anything to do with him. Now you say it's all right for him to stay out here in the back?,,,,,,2
L185654,L185655,u5065,m335,MAC,"And when, eventually, everyone discovers what transaction XJ6 was really about...",u5064,GIN,China will think it happened before midnight. Britain will swear it happened after midnight...,,,,,,2
L175579,L175580,u4950,m329,PAUL MARCO,What octopus motor?,u4941,ED,"You know, to make the legs move --",,,,,,2
L357221,L357222,u1894,m124,GEORGE,How can we get in touch with them?,u1891,CHANG,"In that respect, you are exceedingly fortunate. We are expecting a shipment from them almost any time now",,,,,,2
L312890,L312891,u1591,m105,BEAUMONT,You were there for me.,u1598,ORDELL,Who?,,,,,,0
L194627,L194628,u859,m55,CLEMENTINE,You remember what happened next?,u861,JOEL,"I came over to the bed and you smelled so good, like you just woke up, slightly sweaty. And I climbed on the bed with you and you said something like --",,,,,,2
L218738,L218739,u5319,m353,CATHERINE,"After that, I plan to read some music and rest for awhile.",u5317,BOBBY,"Tomorrow, then.",,,,,,0
L4282,L4283,u60,m3,POOLE,It's the last one.,u50,BOWMAN,"Well, now that we've got one that's actually failed, we should be able to figure out what's happened and fix it.",,,,,,1
L304442,L304443,u1487,m101,CHARLIE PHILLIPS,"Well, it's authoritative and is overwhelmingly documented.",u1499,LOWELL,"And it's bullshit. And if I'm right, are you going to put the Journal's reputation behind a story that's going to blow up in your face?",,,,,,2
L229823,L229824,u1041,m68,GWEN,never doubted you for a second.,u1042,JASON,"TOMMY, 270 DEGREE TURN TO PORT!",,,,,,0
L225078,L225079,u988,m64,JACK,"Just a walk, for Chrissakes.",u989,MARCIE,"Boy, we sure do have a lot of filthy small-minded people around here.  Wait a minute, I'll get my diaphragm and be right with you.",,,,,,2
L199145,L199146,u5164,m342,JACK,How long you been at it?,u5161,FRANK,Half-hour.  Once I finish this octave I'm gonna get breakfast.  You see what's on the buffet?,,,,,,2
L85449,L85450,u4057,m269,DUDE,Wha. . . Donny--,u4065,WALTER,Hurry Dude.  I'd go but I'm pumping blood.  Might pass out.,,,,,,2
L429870,L429871,u6945,m464,LARRY,"Yeah, but, what if he doesn't live here?  Like, what if he's a cannibal in New Guinea or something?",u6940,FAITH,"If I live here, then he lives here. Fate wouldn't make a mistake like that.  And stop talking.  You're gonna ruin the spell.",,,,,,2
L239326,L239327,u1124,m74,JANINE,I don't think we should leave her alone.,u1127,LOUIS,You're right.  We should stay.,,,,,,0
L267717,L267718,u1248,m82,WOODLY,I didn't get his name.  A friend of your father?,u1243,PAUL,He isn't any friend of Father.,,,,,,2
L542772,L542773,u3050,m199,STAR MAN,Minneapolis... good.,u3043,JENNY,"You're full of tricks, aren't you?",,,,,,0
L447062,L447063,u7095,m475,KILLAINE,"Palm trees against a sunset--waves breaking on a coral reef--the Taj Mahal by moonlight--roses in an English garden, just after a shower--  Clichés, one and all--but good ones, with a lot of mileage left in them--there's one thing he does not see--murder--and murder was what he was sent to find.  Pretty ridiculous, isn't it?",u7088,BETTY,Very ridiculous.,,,,,,2
L596442,L596443,u3215,m212,MICHAEL,"I said, <u>I'll take you there</u>. Nobody's going near Star without me.",u3210,EDGAR,"Okay, okay.",,,,,,0
L5556,L5557,u78,m5,CORNELIUS,What are we going to do?,u91,PRESIDENT,"This is government business now. You ought to go home and get some rest, Father.",,,,,,0
L85553,L85554,u501,m31,JOHN,Do uh... Sorry. Can you follow me? Do you understand what I'm saying?,u502,NADIA,Yes.,,,,,,0
L6114,L6115,u80,m5,DIVA,She was taught to love the life of others... but not her own. You have to teach her to love if you want her to truly live!,u84,KORBEN,"I'll help her, I promise, but I think you should tell me where the Stones are!",,,,,,2
L244388,L244389,u5524,m368,LEVENE,They took the leads?,u5527,ROMA,Mmm.,,,,,,2
L274987,L274988,u1306,m87,JULIA,You're still afraid.,u1305,FRANK,You would be. They tore me apart.,,,,,,0
L342059,L342060,u6267,m419,CRAWFORD,"Oh, that's clever, Dr. Danielson. Very humorous. You like the truth? Try this.  He kidnaps young women and kills them and rips their skin off. We don't want him to do that anymore. If you don't help me, just as fast as you can, then the Justice Department is going to ask publicly for a court order, We'll ask twice a day, just in time for the morning and evening news. And each one of our press conferences will focus on Dr. Danielson, over at Johns Hopkins, and how we're still hoping for his cooperation. And every time there's any news on the case - when Catherine Martin floats, when the next one floats, and the next one - why, we'll just issue another press release about good ol' Dr. Danielson, over at Johns Hopkins - complete with all his humorous fucking remarks.",u6268,DR. DANIELSON,It may be that - I could confer with my colleagues on this. And get back to you.,,,,,,2
L28437,L28438,u3606,m238,MARGO,It's not nonsense.,u3600,BILL,But if I tell you it is - as I just did. Were you listening to me?  Isn't that enough?,,,,,,0
L549714,L549715,u7878,m533,ANNABELLE,Here's <u>weak</u>...Mom said she was gonna talk to the <u>teacher</u> and Brad's <u>parents</u>!!  Can you <u>believe</u> the <u>humiliation</u>???,u7885,RACHEL,"Honey, she won't d...",,,,,,0
L565908,L565909,u8057,m546,D'ANGELO,"I could think of better places to meet her, instead of here.  He lives on the whole top floor.",u8066,STEVE,I doubt that it matters any more.,,,,,,2
L566450,L566451,u3092,m202,TRENT,"She really didn't do it for me, baby. How'd you like Dorothy?",u3088,MIKE,I don't know. The whole Judy Garland thing kind of turned me on. Does that makes me some kind of fag?,,,,,,0
L336235,L336236,u6204,m415,BREE,Yes.,u6205,CABLE,"Then it doesn't matter what I do any more, does it?",,,,,,1
L534033,L534034,u2943,m193,SPOCK,"There are two possibilities, sir they are unwilling to respond, they are unable to respond.",u2938,KIRK,How far?,,,,,,2
L633137,L633138,u8677,m588,JOHN,It is morning.,u8671,DARRELL,Come back when the sun comes up.,,,,,,2
L499044,L499045,u7557,m511,HENSLOWE,But I have to pay the actors and the authors.,u7556,FENNYMAN,A share of the profits.,,,,,,2
L338275,L338276,u1712,m113,COLWYN,Lyssa ... Lyssa ...,u1715,LYSSA,Colwyn.,,,,,,2
L114960,L114961,u4307,m287,KIMBERLY,What did Jeffrey's dad say?,u4300,BUFFY,"'Just remember you're in training, son'",,,,,,2
L271212,L271213,u5792,m383,HEATHER CHANDLER,Come on Heather. We want another look at today's lunch.,u5800,VERONICA,"Geez, don't listen to them.",,,,,,0
L311236,L311237,u1535,m103,ELLIE,What about money?,u1548,PETER,Talked him out of it. He thinks we're going to stay a week. I'll have to think of something before morning.,,,,,,0
L242004,L242005,u1019,m66,ROYCE,Jordan.  You watch your ass.,u1017,JORDAN,Sure.  I'll join the crowd.,,,,,,2
L641000,L641001,u8770,m595,BOYD,You got some mighty fucking fine bad timing Adam. We got a rehearsal situation here.,u8768,ADAM,I don't give a damn.,,,,,,2
L184165,L184166,u5054,m334,KATHARINE,"Darling, Peter says I could stay",u5057,MADOX,Why not?,,,,,,0
L439929,L439930,u2461,m158,JUD,"No--but if he drops by, I'll tell him to call you.",u2464,RACHEL,"Jud, do you remember the name of the student that died on Louis's first day at work? The one that was hit by a car?",,,,,,0
L14246,L14247,u3557,m234,MOTHER MIRIAM,How?,u3555,MARTHA,Innocence. Legal innocence. I know the judge would be happy for any reason to throw this case out of court.,,,,,,1
L251101,L251102,u1169,m77,BEN,How do you get out of the house?,u1178,MRS. ROBINSON,I walk out.,,,,,,0
L596388,L596389,u3214,m212,MAX,"Boys Sam's age need a good deal of discipline, or they walk all over you.",u3213,LUCY,He doesn't walk all over me.,,,,,,0
L197316,L197317,u5130,m340,MERLIN,I am the cloudburst that quenches the flames.,u5132,MORGANA,"I am the desert, where water disappears--",,,,,,0
L160579,L160580,u4808,m320,NICK,What do you mean?,u4807,MERLE,"I mean forget Sal... Sal can't take it, Nick.",,,,,,1
L119765,L119766,u4349,m289,GINGER,Come on.,u4351,HIGH ROLLER,What's the matter?,,,,,,1
L24082,L24083,u3584,m236,ROBY,"Isn't ""bait"" the word you used?",u3582,HUNTER,"Hey look, somebody has to have his hands free to lock the creature in the lifeboat!",,,,,,2
L535734,L535735,u2967,m194,SPOCK,Attempting the hell to communicate.,u2957,GILLIAN,Communicate? Communicate what? You have no right to be here!,,,,,,2
L120535,L120536,u4331,m289,ACE,"I mean, the guy is history as far as I'm concerned. History.",u4350,GREEN,But you can't just fire him. Webb's his brother-in-law. He's County Commissioner.,,,,,,2
L46620,L46621,u3727,m246,BUD,"Yes, sir.",u3738,SHELDRAKE,I was sort of wondering what you looked like. Sit down.,,,,,,1
L333071,L333072,u6190,m413,KAFKA,"No, I suppose not.",u6189,INSPECTOR,"He might have had a drink or two, despite what you think.",,,,,,1
L141388,L141389,u713,m45,JAKE,"I'm good at it. Lying, cheating, manipulating... I'm good at it.",u715,LILY,It's more than that.,,,,,,0
L304989,L304990,u6009,m398,WILL,I could say the same thing about you.,u6001,ELLIE,Oh.  We always have play-offs in the middle of the night.  It's the best time.,,,,,,0
L603135,L603136,u8401,m569,NORA,I wish that doctor'd come.  How do you feel?,u8400,NICK,He'll be here.  Give him time to get his trousers on.  Where's Asta?  Asta!  Asta!,,,,,,0
L334450,L334451,u1687,m111,LINDA,Yeah.,u1691,RUBY,It's like...,,,,,,1
L198205,L198206,u5138,m341,CHRIS,Honey this is Father Dyer.,u5151,REGAN,Hi Father.,,,,,,2
L215106,L215107,u5273,m349,CLEAR,"Congratufuckinglations.  That makes you last to go.  But don't worry, once the others are dead, it'll come back for you.  Always does.",u5281,KIMBERLY,"That still doesn't make sense.  You said you die in the same order you were originally meant to.  But Evan Shaeffer died last in my premonition, not first.",,,,,,0
L229496,L229497,u1042,m68,JASON,The digital conveyer?  You mean I'm going to get diced into cubes and sorted up there in a thousand pieces?,u1039,FRED,Right.,,,,,,2
L373910,L373911,u6532,m434,CHARLIE,You're right uncle.  I must have gotten it confused with something else.,u6534,GIOVANNI,"Yes, you did.",,,,,,2
L124931,L124932,u4401,m292,COL,"See what, Dil?",u4404,DIL,He gave me a look.,,,,,,0
L525735,L525736,u7786,m526,TAYLOR,Everyone just stay put.,u7779,DAWN,Wait.,,,,,,0
L329592,L329593,u1663,m109,MARK,Sorry. I was just getting something.,u1660,JUNO,Did your wife send you up here to spy on me?,,,,,,0
L560517,L560518,u8033,m544,LOIS,He grabbed me! He held me! He set me down gently! How could that be done with mirrors?,u8026,CLARK,"Look, there was probably a trampoline on the roof somewhere and this joker just took a big bounce.",,,,,,0
L377345,L377346,u6567,m436,NATALIE,Wants to know what happened to Jimmy. And his money. He thinks I have it. He thinks I took it.,u6563,LEONARD,Did you?,,,,,,2
L63006,L63007,u444,m27,JUKKA,Ahhh!!!  I never heard of that term before.  I thought you were BLACK of African-American.  No?,u439,DELACROIX,"Well before there was BLACK or AFRICAN AMERICAN, there were NEGROES.  I'M A NEGRO.",,,,,,2
L85244,L85245,u4060,m269,MAUDE,What do you do for fun?,u4057,DUDE,"Oh, you know, the usual.  Bowl. Drive around.  The occasional acid flashback.",,,,,,0
L369445,L369446,u6492,m431,REBA,Am I alone in this room? Are you here...  Why are you doing this?!,u6481,DOLLARHYDE,Some remarkable events have happened in Birmingham and Atlanta.  Do you know what I'm talking about?,,,,,,0
L145924,L145925,u4646,m308,LETTY,"Chair, cup and ball.",u4647,MICHAEL,Terrific.,,,,,,2
L203493,L203494,u895,m58,REED,There were a lot of variables to consider --,u897,SUE,"No. There weren't. There was you. And me. No variables, no math. It was actually the simplest thing in the world. But your head got in the way... like it always does.",,,,,,2
L470536,L470537,u7264,m491,ADRIAN,Don't you open them anymore?,u7283,ROCKY,"They either say, 'Kill the nigger' or 'Hope you die, Honky.' -- What ya got in the bag?",,,,,,0
L636354,L636355,u8728,m592,KUJAN,What was the money for?,u8720,BAER,He didn't know. No one doing the deal knew except a few key people. This guy says they were real hush about it. Whatever it was it was highly sensitive.,,,,,,2
L515882,L515883,u2827,m186,ACOSTA,"C'mon Bill... you've got some Sultan up there, one of your whales, big- spender, likes a lot of space, you cook up this ""construction"" thing...?",u2840,SECURITY SUPERVISOR,"No, no, no. We've been looking to renovate that area of our hotel for some time now. The security team is only present to preserve floor integrity, due to the roof access.",,,,,,0
L623083,L623084,u8552,m581,ARNIE,"Helena, please.  This is out of your hands.",u8563,HELENA,"I know I made things worse.  I know that and I'm sorry, but Arnie I need something from you.  Something only you can help me with.",,,,,,2
L434157,L434158,u6988,m467,MOSELLE,Got run over by a car.,u6983,KAREN,What did you call it?,,,,,,2
L43949,L43950,u3713,m244,SALLY,Like Joe.,u3715,SOPHIA,Hmm.  Where are my kids?,,,,,,2
L134063,L134064,u4515,m298,SUSAN,"You've been wonderful!  I can't tell you how glad I am you're here, I don't know many people and -",u4505,KANE,"And I know too many people.  Obviously, we're both lonely.  Would you like to know where I was going tonight - when you ran into me and ruined my Sunday clothes?",,,,,,0
L659404,L659405,u8953,m610,HUNK,"Well, why don't you use them?  When you come home, don't go by Miss Gulch's place.  Then Toto won't get in her garden, and you won't get in no trouble.  See?",u8950,DOROTHY,"Oh, Hunk, you just won't listen, that's all.",,,,,,0
L212867,L212868,u5258,m348,BOB,And the second rule about it is... you're not supposed to talk about it. And the third rule...,u5262,JACK,"Bob, Bob... I'm a member.",,,,,,0
L665568,L665569,u9017,m615,FREDDY,I beg your pardon?,u9019,IGOR,There wolf!  There castle!,,,,,,0
L639152,L639153,u8766,m594,SALESWOMAN,"Well, if it's absolutely necessary...",u8767,SCOTTIE,"Yes, it is. Now, I want to look at an evening dress, a dinner dress, black -- short -- long sleeves -- with a neck cut this...  ...and the skirt out.",,,,,,0
L337116,L337117,u1710,m112,WOMAN'S VOICE,I can check and call you back.,u1706,KATHY,Thank you.  I'm at 639-7393.,,,,,,0
L91599,L91600,u4096,m273,NICK,--Cotter--,u4091,COTTER,--a Wiccan--,,,,,,2
L598483,L598484,u8321,m565,CAUCHON,Recite the Lord's Prayer.,u8329,JEANNE,Not unless you hear my confession.,,,,,,0
L219828,L219829,u5355,m355,MRS. STANWYK,You were in the war?,u5345,FLETCH,No. He was. I got him out.,,,,,,0
L175795,L175796,u4941,m329,ED,"And, cut...",u4934,BELA,"Eddie, how was I?",,,,,,2
L625718,L625719,u8608,m584,BIT,You said it.,u8611,FLYNN,So... Nice ship you got here. What's our next move?,,,,,,1
L425987,L425988,u2399,m153,PAPPY,"We ain't one-at-a-timin' here, we mass communicatin'!",u2393,ECKARD,"Oh, yes, assa parful new force.",,,,,,0
L236197,L236198,u1089,m71,MURPHY,Maybe it was one of them did the handy work on those Greeks.,u1087,EPPS,"No. I think they are, were, just passengers. Innocent victims.",,,,,,2
L499268,L499269,u7571,m511,VIOLA AS THOMAS,Are you Mr. Shakespeare?,u7573,WILL,Let me see you. Take off your hat.,,,,,,0
L283854,L283855,u1363,m90,HARTMAN,I gave strict orders that nobody was to interview Williams without my permission.,u1364,HILDY,"All right, then, I'll just run the story that Sheriff Hartman is afraid to let reporters interview his prisoner. Of course, with election coming, that might do you a lot of harm, but just as you say.",,,,,,0
L341906,L341907,u6266,m419,CLARICE,Then have the lab check Raspail's head.  Dr. Lecter's patient - have them probe his soft-palette tissues... They'll find another cocoon.,u6267,CRAWFORD,You seem pretty sure of that.,,,,,,2
L267278,L267279,u1248,m82,WOODLY,The late Mrs. Harold Ryan.,u1245,SHUTTLE,"I'm sick of this argument.  I just have one more thing to say: If you elect a President, you support him, no matter what he does.  That's the only way you can have a country!",,,,,,2
L14255,L14256,u3557,m234,MOTHER MIRIAM,Nothing.,u3555,MARTHA,Do you have a... a diary or a day book?,,,,,,1
L513446,L513447,u7662,m518,DOYLE,Where's ever'body else? You seen 'em?  I thought I told you to get the hell moved out of here anyway.,u7666,KARL,How does a feller go about gettin' ahold of the police?,,,,,,0
L507636,L507637,u2782,m181,SIMONE,"No, I'm okay.",u2770,FRANK BRAND,Let's talk about the work that you care so much about.,,,,,,0
L483008,L483009,u7423,m502,MILLER,"You didn't volunteer, Jackson.",u7422,JACKSON,"I most likely would have, sir, had I been given the opportunity.",,,,,,0
L168189,L168190,u4879,m325,KIMMIE,This could break new ground in terms of traditional host models. It's self-reflexive reality television.,u4885,WEISS,Your theory is valid... <i>in theory.</i>,,,,,,2
L116737,L116738,u4323,m288,LARRY,Ain't he warning up?,u4328,SKIP,No.  The guy's professional debut and he forgets about it.,,,,,,2
L128224,L128225,u4449,m295,ARLO,"...is as dangerous as you seem to think it is, I'm gettin' my ass as far away from you and it as possible.",u4449,ARLO,Peace.,,,,,,0
L337724,L337725,u6230,m416,TED,You have?,u6220,JOANNA,A few times.  Sometimes I sit in that coffee shop across the street and watch when you take him to school.,,,,,,1
L384596,L384597,u2090,m135,ROCKY,NEW POWER COINS!!,u2082,BILLY,OUR MORPHERS ARE ON LINE!,,,,,,2
L350794,L350795,u1851,m121,TODD,His name is Andrew. I know that guy.,u1843,JOHN,"Of course you do, Tommy Tune.",,,,,,2
L624020,L624021,u8598,m583,KIRK,"""Pack Up Your Troubles.""",u8602,SPOCK,"Are we leaving, Captain?",,,,,,0
L327465,L327466,u6143,m408,TIDWELL,"Oh yes.  Jerry Maguire!  My agent! This is a fierce, loving individual, I love this man, he is love, he is about love -- my ambassador of kwan.",u6135,FIRESTONE,"Ten seconds, Rod.",,,,,,2
L390216,L390217,u2113,m137,ALICE,When he first came in to the sleep lab?,u2120,JULIE,Yeah...before your time.,,,,,,2
L637935,L637936,u8743,m593,DR. TOWLER,I was her doctor.,u8740,CONCANNON,"You were the anesthesiologist at her delivery May twelfth, nineteen seventy...",,,,,,2
L137666,L137667,u4546,m300,GABE,"The ""old mouth to mouth"" resuscitation routine.",u4548,JESSIE,There's a lot more where that came from.  You're not leaving again?,,,,,,2
L265223,L265224,u5771,m381,STARLING,You tol me you wuunt ask me again til I'm ready....,u5755,BRIGHAM,You're ready now.,,,,,,0
L543116,L543117,u3043,m199,JENNY,No!!! No!!!,u3041,DRIVER,He's got a gun!!,,,,,,2
L362808,L362809,u6430,m428,FRANK,Uh. huh.,u6443,PHIL,I'm really sorry.,,,,,,1
L118893,L118894,u667,m42,RICK,Oh. I saved my first drink to have with you. Here.,u664,ILSA,"No. No, Rick. Not tonight.",,,,,,0
L644678,L644679,u8810,m598,BREAN,A proud tradition.,u8819,MOSS,"Prouder of this, than anything I ever did in my life. I want to thank you, Ron.  Want to thank you.",,,,,,2
L337835,L337836,u6223,m416,PHYLLIS,Right.,u6230,TED,But it doesn't work that way. A major decision was handed down by the Appellate Court in 1969--in the case of Haskins vs. Haskins.,,,,,,1
L115650,L115651,u4311,m287,NICOLE,Except for Prom.,u4307,KIMBERLY,Right.,,,,,,2
L627962,L627963,u8631,m586,ALABAMA,Burt Reynolds.,u8633,CLARENCE,Would you like a bite of my pie?,,,,,,2
L448786,L448787,u7116,m476,SUSAN,I don't trust anyone.  That's what comes of working in television.,u7111,JAMES,In radio we're different.,,,,,,2
L127,L128,u6,m0,MANDELLA,He always look so,u5,KAT,Block E?,,,,,,2
L489727,L489728,u7522,m508,MILLS,By the time we clear a warrant someone else is going to be dead.,u7524,SOMERSET,"Think it through.  If we leave a hole like this, we'll never prosecute.  He'll walk.  We have to come up with some excuse for knocking on this door.",,,,,,2
L152172,L152173,u743,m47,TALBY,"Sorry to interrupt your lunch, sir, but I'm in the Computer Room, and I think I've located the malfunction. The scanner shows it to be some sort of fault in the communications laser, down by the Emergency Air Lock. Can't pinpoint it exactly, but I'm going down there with a starsuit and try to find it.",u740,DOOLITTLE,"Sounds good, Talby. Let me know if anything important comes up.",,,,,,2
L505942,L505943,u2756,m180,JAKE,All I did was kiss a girl.,u2751,EMMETT,That's why they got you in jail?,,,,,,0
L590124,L590125,u3178,m209,FETTES,"Good morning, Mrs. Marsh.",u3185,MRS. MARSH,"Good morning, Mr. Fettes.",,,,,,2
L57872,L57873,u383,m23,MOTHER,The death of Peter Peel was a great loss. To us all ...,u380,EMMA,To you ... ?,,,,,,2
L400892,L400893,u2208,m142,JONATHAN,That thing gives me the creeps.,u2209,O'CONNELL,Be nice. That thing saved my life.,,,,,,2
L267249,L267250,u1244,m82,PENELOPE,"Or was.  We haven't done anything wrong, you know.",u1245,SHUTTLE,He'd assume we had.,,,,,,2
L320581,L320582,u6083,m403,PHIL,"Not bad -- that's a real fast lens, probably 1.4.  Look at the diffusion, though....",u6068,BRODY,What else you got?,,,,,,2
L322229,L322230,u6095,m404,KATHRYN,"You're a strange man, Mr. Hutton.",u6101,PHILIP,Philip.,,,,,,2
L420917,L420918,u2330,m150,HELMS,Current levels may not be sufficient.,u2340,NIXON,The President would support a reasonable request for an increase.,,,,,,2
L279992,L279993,u1323,m88,ROB,Nothing.,u1319,LAURA,Wanna go to dinner?,,,,,,1
L194414,L194415,u867,m55,PATRICK,I like Mary. I like when she comes to visit. I just don't think she likes me.,u869,STAN,She likes you okay.,,,,,,0
L120587,L120588,u4331,m289,ACE,"You remember when you called him that night? When you said goodbye to him?  He didn't say, 'Don't get married, I'll be right down, we'll get married.'  He didn't say that to you, did he?",u4349,GINGER,"No, he didn't.",,,,,,0
L95782,L95783,u4133,m276,ESCOBAR,Diego?,u4136,GEORGE,Yeah.,,,,,,2
L117338,L117339,u4315,m288,ANNIE,"Of course I'm seducing you for Godsakes, and I'm doing a damn poor job of it--  Aren't I pretty?",u4325,NUKE,I think you're real cute.,,,,,,0
L78194,L78195,u3979,m265,ADAM,We should be flattered that she wants to sell our house.,u3980,BARBARA,I know... I just wish she'd leave us alone.,,,,,,0
L379613,L379614,u2078,m134,TANNER,"Be a hell of a lot easier to digitize a real person, then strip them down to a module you can use to make as many employee programs as you need.",u2073,HALDEN,"Yes, in theory, I suppose that would work.",,,,,,2
L241675,L241676,u1017,m66,JORDAN,"I'm fine, sir.",u1008,C.O.,"So.  We're still coming to terms with the exact protocol for this -- for integrating the Spec-Recon training.  It may not always be smooth, but we're trying to make it as painless as possible for you.",,,,,,0
L419291,L419292,u2312,m149,LEON,Do you hear that?,u2314,NINOTCHKA,It's twelve o'clock.,,,,,,1
L114040,L114041,u4281,m285,TOM,"Yes, I am.  Thanks.  I mean it.",u4278,JANE,It's okay.,,,,,,0
L118331,L118332,u645,m41,DR. REDFIELD,"Hey, Evan. What's the big rush? We don't meet for another hour.",u646,EVAN,Where are my goddamn books?,,,,,,0
L26362,L26363,u237,m15,RIPLEY,What about you?  What's your interest in this?,u230,BURKE,"Well, the corporation co-financed that colony with the Colonial Administration, against mineral rights.  We're getting into a lot of terraforming...'Building Better Worlds.'",,,,,,0
L295722,L295723,u1416,m94,EDDIE,You must have a lot of confidence in me.,u1413,BERT,I don't. But I got confidence in Findley.,,,,,,0
L452366,L452367,u7160,m481,BLOOM,Okay ... Max!  And you can call me Leo.,u7158,BIALYSTOCK,I already have.  Come on.,,,,,,0
L108560,L108561,u4220,m282,GIANCARLO,It came from your hip.  Under the skin.  You have a bank in Zurich.  You remember Zurich?,u4229,THE MAN,No.,,,,,,2
L349624,L349625,u1804,m119,ROBIN,Sam is working at something for the first time in his life.  Once in a while he even talks to me.  I want to be around for that.,u1803,PETER,"So am I, Robin.  I'm working at something, too.  I'm even talking.  Do you want to be around for it?",,,,,,0
L58971,L58972,u3820,m252,LANDON,'What is a friend? A single soul dwelling in two bodies.' Aristotle.,u3819,JAMIE,Lower. Same page.,,,,,,2
L594935,L594936,u8285,m563,JERRY,Tell me.,u8284,GALBRAITH,Why do yo&amp;i accuse me? You don't know what you're doing -- you don't understand -- nobody understands --,,,,,,1
L34517,L34518,u3654,m240,VICKY,I want to hear you say it.,u3644,KEVIN,Okay.,,,,,,0
L360878,L360879,u1947,m127,HORRACE,Ruiz don't like using names on cell phones. He refers to him as the Red Dragon.,u1940,BOBBY,"So, when's the drop.",,,,,,2
L12784,L12785,u147,m10,MARGIE,"I heard you talking. You got fired this morning, didn't you?",u154,WADE,"Look, that's temporary, believe me. There's so much shit gonna hit the fan the next few days, my getting fired by LaRiviere and Merritt won't matter a bit.",,,,,,0
L234977,L234978,u5507,m367,CARTER,It would be. If they were still living.,u5512,ERIC,Meaning what?,,,,,,2
L133376,L133377,u4506,m298,KANE SR.,"Well, let's hope it's all for the best.",u4509,MRS. KANE,"It is.  Go on, Mr. Thatcher -",,,,,,0
L131450,L131451,u691,m44,CANDY,Sometimes... movies mostly bore Wally.,u695,HOMER,Ah-ha.  So what is that--a radio?,,,,,,2
L222434,L222435,u980,m63,VICTOR,No. They don't.,u976,HENRY,Victor. This place looked like a charnel house. What went on here?,,,,,,2
L167093,L167094,u4859,m324,MORETTI,Can't land ... you'd kill people ...,u4866,SONNY,Don't fuck with me ...,,,,,,0
L136947,L136948,u4547,m300,HAL,Glad you could drop in.,u4546,GABE,"Hey, anything for a friend. How's the knee?",,,,,,0
L405398,L405399,u2220,m143,RAJA,Firepower costs money.,u2217,INVISIBLE BOY,Anybody got any?,,,,,,2
L216435,L216436,u5304,m351,TRAUTMAN,You pathetic scum.,u5299,DOYLE,"Well, if there weren't POWs before, there are now.",,,,,,0
L246233,L246234,u5572,m370,WHALE,Even an amateur artist needs a subject to inspire him.,u5562,CLAY,And it's just my head you want? Nothing else?,,,,,,2
L239335,L239336,u1125,m74,JANOSZ,"Lord Vigo, the mother, Dana, is fine and strong.  I was wondering -- well, would it be possible -- if I bring the baby, could I have the woman?",u1134,VIGO,"So be it.  On this the day of darkness, she will be ours, wife to you and mother to me.",,,,,,2
L481156,L481157,u7384,m499,SAM,What if I couldn't get to you?,u7381,JONAH,I was scared of what you were gonna do.,,,,,,0
L92600,L92601,u557,m35,HELEN,Calvin Webber! What a thing to say!,u553,CALVIN,"Well, we'll be going up in two years. We'll know then. I'm very hopeful.",,,,,,2
L381501,L381502,u1901,m125,COWAN,"Actually, sir--",u1911,WALLACE,"Cowan.  Do you ever think that maybe, just maybe, other people might be right and you might be wrong?",,,,,,1
L447851,L447852,u2509,m162,MR. JOHNSON,Hi there. You took off so quick. I wasn't sure if you were okay.,u2502,DAVID,"Oh, yeah. Sorry. I'm fine. I just ... Had to get home early.",,,,,,0
L28010,L28011,u3606,m238,MARGO,"Yes, dear. You forgot all about it.",u3602,EVE,"Well, I was sure you'd want to, of course, being his birthday, and you've been so busy these past few days, and last night I meant to tell you before you went out with the Richards - and I guess I was asleep when you got home...",,,,,,0
L326939,L326940,u6136,m408,JERRY,Could you just stop moving?,u6130,AVERY,I have to finish my job --,,,,,,0
