line1_id,line2_id,char1_id,movie_id,char1_name,line1_text,char2_id,char2_name,line2_text,movie_title,movie_year,imdb_rating,imdb_votes,genres,persona_cluster
L372899,L372900,u6523,m433,NEO,No!  It's too far away.,u6522,MORPHEUS,There's a small ledge.  It's a short climb.  You can make it.,,,,,,2
L10937,L10938,u3540,m233,MARSHAL,I wonder where they could have unloaded the stuff ... Maybe right here at Lisca.,u3533,CORRADO,I was saying... it might even be possible that Anna had left with them.,,,,,,2
L550116,L550117,u7892,m534,MARCUS,"Well, actually, it's the same, but longer. I think it's better. More...raw.",u7901,VI,"Well then, maybe you should just read the ending.",,,,,,2
L395713,L395714,u2157,m140,BABE,The drums. He taught me to play some.,u2173,LONGFELLOW,He did?,,,,,,2
L28776,L28777,u3599,m238,ADDISON,"She mentioned, of course, that Margo expects to play the part?",u3602,EVE,Oddly enough - she didn't say a word about Margo. Just that she'll be happy to do what she can to see that I play the part.,,,,,,2
L586892,L586893,u8262,m561,JOHANA,What kind?,u8258,DUFFY,"Johana, am I boring you?",,,,,,2
L2672,L2673,u39,m2,MILOS,Emil???!,u30,EMIL,Surprise!  Surprise!,,,,,,2
L37203,L37204,u327,m20,BATEMAN,Two at nine? Perfect.,u338,MAITRE D',There are no tables available tonight. The waiting list is also totally booked.,,,,,,2
L309014,L309015,u6029,m401,CATHY,Whet do you mean?,u6032,MISS WOLLSTEN,"They were talking about the Vrykolakas this morning. Cathy, that's what you are  a weak, pale, half-dead thing that drains all the life and joy from those who want to live.",,,,,,2
L44084,L44085,u3707,m244,JOE,"Shit, I forgot to call her back.  She's off on a trip somewhere.  Oh God, my grandad's flat in London's been sold.",u3704,GINA,"In Cheyene Walk?  Lucy's going to have a meltdown.  Oh, I'm so sorry.",,,,,,2
L504183,L504184,u2738,m178,MILES,As if she'd even be attracted to guys like us in the first place.,u2735,JACK,Speak for yourself. I get chicks looking at me all the time. All ages.,,,,,,2
L311150,L311151,u1548,m103,PETER,Carrots.,u1535,ELLIE,Raw?,,,,,,2
L183017,L183018,u5033,m333,MORELOS,Was he with anyone?,u5016,DEAN,Not that I could see.,,,,,,2
L249637,L249638,u5611,m373,LAMBEAU,"No, no. Nothing like that. I just need his name. TERRY I can't give you his name unless you have a complaint.",u5611,LAMBEAU,"Please, I'm a professor here and it's very important.",,,,,,2
L155244,L155245,u4752,m316,DAVE,Lots of shelters were in this bill.,u4751,BOB,") Listen, you little...",,,,,,2
L403811,L403812,u6760,m450,VADA,Do you have any pictures if her?,u6749,JEFFREY,I've got something better.,,,,,,2
L632790,L632791,u8674,m588,GRACE,It's not like he's a young man. He's had time to live.,u8677,JOHN,"Jesus Christ!  Listen to yourself! I can't do it, Grace.  I can't do it.",,,,,,2
L311310,L311311,u1548,m103,PETER,Would an exclusive story like that be worth a thousand bucks to you?,u1539,GORDON,If it's on the level.,,,,,,2
L408009,L408010,u6817,m454,WAYNE,Huh uh. This dozen is for Mickey.,u6813,ROGER,That dumbass probably put my chocolate cream filled in there by mistake.,,,,,,2
L518295,L518296,u2847,m187,KELVIN,Gibarian said he thinks Solaris should be destroyed.,u2850,SNOW,"That's ludicrous.  This is contact. We have found God.  The only issue is figuring out how to prove this in a way that will make sense back on Earth.  So how will we describe it, if we choose to describe it at all?",,,,,,2
L653497,L653498,u3486,m229,LULA,That night in the fire while my daddy was dyin'... I saw mama up in her room with Santos...,u3486,LULA,...They was laughin' arm in arm like animals.,,,,,,2
L368134,L368135,u6471,m430,MARVOSA,He walked in on Fleming and took him out.,u6467,D.T.,So what?,,,,,,2
L349085,L349086,u1804,m119,ROBIN,"Friday...God, I hate the thought of him home all day.",u1799,GEORGE,I'll be by Saturday to pick him up.,,,,,,2
L5946,L5947,u85,m5,LEELOO,Love...,u84,KORBEN,"Yes! But ""love"" isn't the operative word here, PEACE is!",,,,,,2
L340509,L340510,u6256,m418,HECTOR,They don't really attack underwater and--,u6259,KEOUGH,"That ""Walt"" guy got hit underwater--",,,,,,2
L649678,L649679,u8880,m603,ROWAN,Rowan Mayfair.,u8883,STU,Sut McKinley.  Marry me.,,,,,,2
L222194,L222195,u980,m63,VICTOR,"Quite a send-off, isn't it?",u972,ELIZABETH,Father's so proud.,,,,,,2
L483244,L483245,u7423,m502,MILLER,SHOVES THE NEEDLE into Wade's neck. Thick vein.  Pumps the morphine straight to Wade's brain.  Motions impatiently to Sarge.,u7423,MILLER,"More morphine, hurry up, come on, come on...",,,,,,2
L248775,L248776,u5602,m372,TOMMY,I don't give a shit. That guy's got no right.,u5591,HENRY,Tommy. He. doesn't mean anything. Forget about it.,,,,,,2
L414047,L414048,u2290,m147,RACHEL COOPER,"Ruby, you didn't have no money to buy this.",u2291,RUBY,You'll whip me!,,,,,,2
L583625,L583626,u3252,m215,STARKS,[Beat] What?,u3248,JACKIE,William Starks is dead... [Beat] I've been to his grave.,,,,,,2
L46038,L46039,u3725,m245,Z,Come on...tell me there wasn't just a little...something between us that first night at the bar.  The night we danced.,u3717,BALA,"What difference does it make...we're both going to starve to death, or get squished, or set on fire...",,,,,,2
L622839,L622840,u8573,m581,SETH,Did Courtney Love play Nancy in Syd and Nancy?,u8556,CAROLINE,I think so.  If she didn't she should have.  I've only got maybe an hour.  Then volleyball practice is over and I have to be home.,,,,,,2
L311911,L311912,u6045,m402,GEORGE,In that place?,u6054,MARY,Uh-huh.,,,,,,2
L638392,L638393,u8740,m593,CONCANNON,"And why, please tell us, would you think that?",u8748,KATHY,"After, after the operation, when that poor girl, she went in a coma. Dr. Towler called me in.  He told me he had five difficult deliveries in a row and he was tired, and he never looked at the admittance form.    And he told me to change the form.  He told me to change the one to a nine.   Or else, or else, he said...  He said he'd fire me.  He said I'd never work again....Who were these men...? Who were these men...?  I wanted to be  a nurse...",,,,,,2
L480551,L480552,u7381,m499,JONAH,It plays in 50 states.,u7384,SAM,What?!,,,,,,2
L57627,L57628,u380,m23,EMMA,"June, July ... August?",u387,STEED,The family does seem to be somewhat meteorologically inclined.,,,,,,2
L516589,L516590,u7692,m520,ETTA,That he'd keep an eye on Miyamoto. Watch out for him.,u7696,HOOKS,Did he see some <u>danger</u> from defen...,,,,,,2
L623105,L623106,u8567,m581,MARQUEZ,I don't know.  Perhaps I remember something.,u8563,HELENA,"We have the ability to change the color, odor, and physical property of cocaine.",,,,,,2
L643546,L643547,u8819,m598,MOSS,That's from the ... it's got to be from the...,u8810,BREAN,"Tippecanoe and Tyler, Too!",,,,,,2
L143275,L143276,u4612,m304,TED,"We don't know.  Whoever they were, they were gone long before we ever got here.",u4602,ELLIE,The scale... it's just...  So all the civilizations you detect; they all end up coming here?,,,,,,2
L388159,L388160,u6622,m442,ETHAN,"Luther..get us everything you can on the outbreak of influenza on Bruny Island last month, including photos of the victims.",u6623,LUTHER,Right.  I guess there aren't many flu epidemics in the middle of summer.,,,,,,2
L271473,L271474,u5789,m383,COURTNEY,"In my heart, Heather's still alive.",u5800,VERONICA,What are you talking about? She hated you! You hated her!  What are you smiling at?,,,,,,2
L587365,L587366,u8270,m561,UNCLE LOUIS,What kind of name is that?  To be named after a city?,u8261,JACQUES,He doesn't hear too well.,,,,,,2
L103573,L103574,u599,m38,ANTHONY,No. Not really. Inez speaks a little.,u603,DIGNAN,Which one was that?,,,,,,2
L206651,L206652,u904,m59,DAMONE,I can see it all now. This is going to be just like the girl you fell in love with at Fotomat this summer. You bought forty bucks of fuckin' film and you never even talked to her.,u916,THE RAT,"You tell me, Mike. What do I do?",,,,,,2
L551568,L551569,u7912,m535,WHITE,"And--of course there is the human cost, which is incalculable.",u7906,MYERS,I'm sure you'll figure it out.,,,,,,2
L121561,L121562,u4348,m289,GAGGI,I want to know... if he's doin' all right. If he's okay.,u4358,MARINO,He's good. He's fine.,,,,,,2
L538691,L538692,u3012,m197,KIRK,"Mr. Chekov, take us forward, thrusters only, one half impulse power...",u3009,CHEKOV,"Aye, sir; thrusters...",,,,,,2
L94927,L94928,u4111,m275,DETECTIVE WILLIAMS,Who knows you have these?,u4115,JEFFREY,Only you. and the photo lab.,,,,,,2
L68458,L68459,u3896,m258,COUNTERMAN,It's three thousand dollars!,u3891,BASQUIAT,"I'll take it.  Andy, gimme three thousand dollars.  Just the caviar  I'll get the rest.",,,,,,2
L36876,L36877,u327,m20,BATEMAN,"Cecelia is, well...you know",u340,OWEN,Evelyn. Great ass. Goes out with that loser Patrick Bateman. What a dork.,,,,,,2
L504382,L504383,u2738,m178,MILES,How much skin and stem contact?,u2740,POURER,About four weeks.,,,,,,2
L480237,L480238,u7367,m498,MAGGIE,Thank you.  You still think that he was....,u7370,PEGGY,Quick.  Very quick.,,,,,,2
L463762,L463763,u2596,m169,GABRIEL,A man of some travels.,u2595,ASHLEY,"GABRIEL, I LOVE HIM!",,,,,,2
L102067,L102068,u582,m37,AUGUSTUS,The Duke?  What did you do?,u598,YAKAVETTA,"This kid, this package boy could bring down the whole east coast. If he decides to turn states he could dismantle us... totally. But it looks like for now, he's content with just killing us one by one. And even worse the kid is good at it. I mean I had a prodigy on my hands the whole time and didn't even know it.",,,,,,2
L143818,L143819,u4624,m305,SOCIETY RED,You just said he could eat anything.,u4620,DRAGLINE,You ever eat fifty eggs?,,,,,,2
L461220,L461221,u2575,m167,LISA,"Not a bit. I was all morning in a sales meeting. Then over to the Waldorf for a quick drink with Madame Dufresne -- just over from Paris. With some spy reports. Back to the ""21"" for lunch with the Harper's Bazaar people -- that's when I ordered dinner. Then two Fall showings -- twenty blocks apart. Then I had to have a cocktail with Leland and Slim Hayward -- we're trying to get his next show.  Then I had to dash back and change.",u2574,JEFF,Tell me -- what was Slim Hayward wearing?,,,,,,2
L378992,L378993,u2065,m133,ROPER,That kind with the garlic and the oil that I like so much?,u2064,RONNIE,"No. The kind from Kraft, with the macaroni and the cheese.",,,,,,2
L104007,L104008,u611,m38,MR. HENRY,"The fear of death, The pain of consciousness.  Did you mix this martini?",u599,ANTHONY,No. Bob did.,,,,,,2
L587867,L587868,u3154,m207,LUKE,"""one fryer and two-dozen eggs?""",u3150,HARRY,"Forty-two was a lean year around here.  The war had just started... you were gone less than a month... and we were coming off a bit of a drought as I recall.  Not everyone could ante up the price of a ticket, and a chicken's as good as money if you ask me.  At that time, it meant a lot to the folks around here to be able to come to the pictures.",,,,,,2
L227722,L227723,u1005,m65,SETH,Died instantly?,u997,JACOB,Not quite. She was trapped in the wreck for about six hours before she passed on.,,,,,,2
L226751,L226752,u5427,m361,DIANA,Steven...,u5433,STEVEN,I'm here.,,,,,,2
L499638,L499639,u7572,m511,WESSEX,"There was a man, poet--a theatre poet, I heard--does he come to the house?",u7573,WILL,A theatre poet?,,,,,,2
L138242,L138243,u4570,m301,MR. ALEXANDER,Yes. They want to help.,u4555,ALEX,"Help me, sir?",,,,,,2
L180696,L180697,u831,m53,KENDAL,Is he... dying then?,u838,TREVES,"Yes. There is nothing more frustrating, nothing that makes a physician feel more useless, than standing by watching his patient deteriorate. And when that patient is a friend, no... no, there's absolutely nothing I can do.",,,,,,2
L508530,L508531,u7632,m516,MARY LAZARUS,Soprano or alto?,u7628,CHRISTY,Whatever.,,,,,,2
L414131,L414132,u2289,m147,PREACHER,Them kids!,u2290,RACHEL COOPER,What are you after them for?,,,,,,2
L92075,L92076,u4091,m273,COTTER,The witch?,u4092,DOMINI,"It's not about witches, goddamnit!",,,,,,2
L157785,L157786,u4786,m318,NOLAN,Who else was involved in this?,u4776,CHARLIE,"No one, sir.  It was just me.  I did the proofing so I inserted my article in place of Rob Crane's.",,,,,,2
L320096,L320097,u6079,m403,MIKE,"Yeah, it's her job.",u6066,ANDY,Is she responsible for the punch?,,,,,,2
L55698,L55699,u132,m9,DAVE,I think you're right.,u135,REEF,Go back and tell Dr. Neilsen. Have him report to the Skipper.,,,,,,2
L270327,L270328,u1272,m84,HAROLD,No more revolts.,u1273,MAUDE,"Oh, yes! Every day. But I don't need a defense anymore. I embrace! Still fighting for the Big Issues but now in my small, individual way. Shall we have a song?",,,,,,2
L598658,L598659,u8329,m565,JEANNE,"Yes, probably... maybe...",u8316,BEAUPERE,So sometimes you were carrying just your sword?,,,,,,2
L444633,L444634,u2484,m160,SUSAN,"God, when we were in that store all I could think about was that one time, when we were in school, and you attacked that little kid who wanted some cereal.  Do you remember that?",u2481,O'BRIEN,I remember I was trying to help...,,,,,,2
L192239,L192240,u5103,m337,THREEPIO,"Rather touchy, aren't they.",u5099,LEIA,I thought you knew this person.,,,,,,2
L469622,L469623,u2547,m165,HEARST,It's 12th Century. From Deauville -- in France.,u2551,MARION,I know where Deauville is for C-C-Christ's sake.,,,,,,2
L97037,L97038,u574,m36,JEFFREY,Jeffrey.,u571,DOROTHY,Jeffrey. Jeffrey what?,,,,,,2
L232324,L232325,u1057,m69,JOSEPH REED,Spies from Quebec confirm that the British are sending an entire fleet down Lake Champlain...,u1064,WASHINGTON,A fleet?,,,,,,2
L222357,L222358,u976,m63,HENRY,They'll hang him all the same.,u980,VICTOR,Good. I'll be there to hear his worthless neck snap.,,,,,,2
L462818,L462819,u2592,m168,PLATO,I shot at one of them.,u2585,JIM,But you didn't hurt anybody.,,,,,,2
L130089,L130090,u4477,m296,GITTES,He owned the water department?,u4485,SECRETARY,Yes.,,,,,,2
L661100,L661101,u3497,m230,GRADY,How can you tell?,u3501,JAMES LEER,You can see the outline of a butt.,,,,,,2
L181982,L181983,u4991,m332,BUD,Are you Pierce Patchett?,u5004,PATCHETT,"I am.  Are you soliciting for police charities?  The last time, you people called at my office.",,,,,,2
L205838,L205839,u5243,m347,MARGE,"I'm not sure I agree with you a hunnert percent on your policework, there, Lou.",u5241,LOU,Yah?,,,,,,2
L423135,L423136,u6906,m462,MAX,Don't give a damn about the famous girl.,u6912,WILLIAM,"No, don't think I do.",,,,,,2
L320965,L320966,u6071,m403,DOUG,Low tide at Cable Junction is 7:46 p.m.,u6066,ANDY,What'd you do?  Memorize the tide tables?,,,,,,2
L536044,L536045,u2957,m194,GILLIAN,"What kind of spaceship is this, anyway?",u2958,KIRK,A spaceship with a missing man.,,,,,,2
L478599,L478600,u7343,m496,LEE,"It's focus.  Every opponent has a weak spot.  You ignore everything around you, and put all your energy into one perfect strike.",u7337,CARTER,I'll remember that next time I'm fighting a box.,,,,,,2
L426521,L426522,u2400,m153,PENNY,I said I thought it was in the rolltop desk.,u2394,EVERETT,You said -,,,,,,2
L535251,L535252,u2921,m192,MALTZ,"We still have the prisoners, sir. Perhaps their information --",u2919,KRUGE,They are useless! It was Kirk I needed. And I let him slip away.,,,,,,2
L569536,L569537,u3138,m205,TOM,"Don't be naive. They can't kill everybody. They have different punishments for different things. Like, if they kill a stool pigeon, they leave a canary on the body. It's symbolic.",u3129,BETSY,Why don't they leave a pigeon instead of a canary?,,,,,,2
L501073,L501074,u7586,m513,FELICIA,"The shop. I think you're a good investment, and I don't mind telling him.",u7588,GEORGE,"Hey, listen, baby, I'm a star.",,,,,,2
L526827,L526828,u7805,m528,BARNES,Coral grows at a rate of two and a half centimeters a year --,u7811,NORMAN,-- Wait a second --,,,,,,2
L439731,L439732,u2462,m158,LOUIS,Wendigo?,u2461,JUD,"Spirit of the north country. Not a good spirit. Wendigos are great liars and tricksters, according to the stories. And if one touches you...",,,,,,2
L83221,L83222,u4020,m267,CRAIG,He's a lucky man.  Do I know him?,u4029,LOTTE,It's Elijah.,,,,,,2
L44498,L44499,u3710,m244,MONICA,"I know you changed it to a bookstore. And the color of my hair.  But the moment was exactly the same.  The same, you know, dynamic.  And almost verbatim, wasn't it?",u3707,JOE,"Yeah, it was.  For a writer nothing's sacred.  No, nothing at all.",,,,,,2
L401476,L401477,u6739,m449,JOHN C. MCCAY,I'll bet that would be the Park run of the century !,u6743,ZACH,"Sir, he created the Park. He would know how to circumvent any of the traps.",,,,,,2
L420133,L420134,u2340,m150,NIXON,This is June twentieth?,u2326,HAIG,It's marked.  Also there's June twenty third.  And this year -- March twenty first.  Those are the ones ...,,,,,,2
L662316,L662317,u3512,m231,GIRL,It's hard to describe.,u3519,WALTER,Try.,,,,,,2
L50186,L50187,u3772,m248,NEFF,Dead.  Trappers killed him.,u3768,KENAI,"Aw, Jesus.  Told you this was trouble.  What about you, big shot?  Do something.  Who's side are you on, anyway?",,,,,,2
L26773,L26774,u230,m15,BURKE,"I expected more of you, Ripley. I thought you would be smarter than this.",u237,RIPLEY,Sorry to disappoint you.,,,,,,2
L497879,L497880,u2691,m175,GRAHAM,Did you confront John with the fact that you knew about him?,u2687,ANN,Not yet. I'm not sure I will. I just want out.,,,,,,2
L434617,L434618,u6980,m467,FOLEY,"You must be some kinda walker, Henry.",u6982,HEJIRA,Hejira.,,,,,,2
L155234,L155235,u4751,m316,BOB,What the hell is this?,u4752,DAVE,What the hell is this ?,,,,,,2
L514574,L514575,u7682,m519,PAUL,And your father? Is he from New York?,u7675,APRIL,"Muncie, Indiana. He and my mother met as students. But I'm from Brooklyn. My sisters and I were all born and bred right here.",,,,,,2
L441999,L442000,u2470,m159,JACK,"You think your father is the only man who ever lived the Glasgow life, telling folk one thing, and then going off to do another? There's quite a few who come here, hoping to amass enough swag to ease the burdens of respectable life. And they're all 'merchant marines.'",u2476,WILL,My father did not think of my mother -- his family -- as a burden.,,,,,,2
L649722,L649723,u8879,m603,MICHAEL,I'm wondering why the hell he hasn't shown up.,u8880,ROWAN,"He can't hurt us, Michael.  It's us - our love.  He can't find a crack in it.  He can't find a way in.",,,,,,2
L137238,L137239,u4547,m300,HAL,Tucker and Walker.,u4553,TRAVERS,"Tucker and Walker, we've lost three bags.",,,,,,2
L420243,L420244,u2339,m150,MITCHELL,Hiss was protecting his wife.  I've always believed that.,u2340,NIXON,"When they know you've got something to protect, that's when they fuck you!",,,,,,2
L460165,L460166,u7226,m487,MOTHER,"Rose, that scruffy-looking man is out in the yard again.",u7227,ROSE,"Mrs. Hillyer, I don't know who he is, I really don't.",,,,,,2
L648161,L648162,u8867,m601,NORMAN,"""...especially Spencer's Theorem...""",u8859,CLAIRE,"Oh, no...",,,,,,2
L610141,L610142,u8409,m570,JAEGER,Why haven't they killed us!?,u8408,EPPS,I don't know!,,,,,,2
L232706,L232707,u1064,m69,WASHINGTON,None of the servants is to touch a gun!  You know that!,u1051,BILLY LEE,"Well... I misunderstood, then.",,,,,,2
L366870,L366871,u1984,m129,CREASY'S VOICE,What was her name?,u1995,ROSANNA,Camila. Camila Valencias.,,,,,,2
L172902,L172903,u4914,m327,MS. HELLER,It's a surprise.,u4915,PRINCIPAL COLLINS,Well I've got a little surprise for you.,,,,,,2
L73772,L73773,u3934,m261,BRUCE,So how goes your `scholarly' pursuit of Batman?,u3935,CHASE,"Oh God, Bruce. You're still jealous.",,,,,,2
L391135,L391136,u6659,m444,RONNY,I can't believe what is happening.,u6649,LORETTA,Me neither.,,,,,,2
L257950,L257951,u5681,m376,LIZ,It isn't right to make him suffer...,u5674,ANNIE,"And I can say the same thing about my daughter! But she is suffering! Can you solve that problem!  I can't deal with this now, Liz! If you need a yes or no right now, then no -- don't do it! Not until I know Grace is all right. Now, please! Just do what you can. Okay?  Please.",,,,,,2
L350353,L350354,u1845,m121,LUCIFER,Boogerland!,u1841,GATEKEEPER,"That's nice, Grandpa. Why don't you just enjoy the fishing?",,,,,,2
L549278,L549279,u7884,m533,LUKE,Remember when Mommy and Daddy got divorced?,u7883,JACKIE,And we all went through that together?,,,,,,2
L126625,L126626,u4415,m293,DYLE,"Sorry, the name's Adam Canfield.",u4421,REGGIE,Adam Canfield. Wonderful. Do you realize you've had three names in the past two days? I don't even know who I'm talking to any more.,,,,,,2
L355622,L355623,u6365,m424,DOROTHEA,Oh God!,u6367,HARRY,Hang on!,,,,,,2
L250087,L250088,u5615,m373,SEAN,Gerry! Any trouble finding the place?,u5611,LAMBEAU,Not at all.,,,,,,2
L517069,L517070,u7702,m520,NELS,Now the sheriff believed that the D-6 battery in Carl's well was Carl's own spare.  Even though it was too large f...,u7693,GILLANDERS,"No sense to have <u>any</u> at all., even the right size.  It's like having an extra battery in the trunk of your car.  Nobody does.",,,,,,2
L394034,L394035,u2147,m139,SAUNDERS,The war's on!,u2134,DIZ,He's a house-afire!,,,,,,2
L168363,L168364,u4874,m325,DOMINO,<i>The bitch was bluffing. There were no dupe tapes. If there were... they'd have shown them to me by now.</i>,u4874,DOMINO,Show me the tapes. I want to see them.,,,,,,2
L533189,L533190,u2888,m190,HARRY,It's a mouse trap.,u2893,SCHULTZ,And this?,,,,,,2
L192062,L192063,u5100,m337,LUKE,"Look, it smells good.  I'm sure it's delicious   But I don't know why we can't see Yoda now.",u5094,CREATURE,"It's the Jedi's time to eat, too.",,,,,,2
L80750,L80751,u3993,m266,CHANCE,"I have no claim, Thomas.",u4000,FRANKLIN,"But you won't sign, correct?",,,,,,2
L130093,L130094,u4477,m296,GITTES,How did they get it away from him?,u4485,SECRETARY,Mr. Mulwray felt the public should own the display. The water. If you'll just read the display.,,,,,,2
L73568,L73569,u3935,m261,CHASE,I don't get you Bruce Wayne.,u3934,BRUCE,Me? I'm easy. Especially after a couple of martinis.,,,,,,2
L476077,L476078,u7334,m495,WALLACE,I'm not getting an answer.,u7331,MARTIN,Not getting an answer?  For Christ's sake!  Call 911!  Let's get it locked down here!,,,,,,2
L523756,L523757,u7735,m524,CAMILLE,Dr. William E. B. Dubois.,u7739,DAVID LEE,What he talk 'bout?,,,,,,2
L174976,L174977,u4934,m329,BELA,"The pure horror, it both repels and attracts them.  Because in their collective unconsciousness, they have the agony of childbirth.  The blood. The blood is horror.",u4941,ED,I never thought of that.,,,,,,2
L127864,L127865,u4459,m295,LONG,"Oh, caught a few, lost a few.",u4453,DARLENE,"Story of my life.  Well, one thing you won't lose is that friend of yours back there, I'll tell you that.",,,,,,2
L640532,L640533,u8770,m595,BOYD,That would translate to government guaranteed contract in excess of 35 million dollars.,u8771,FISHER,We need padded chairs.,,,,,,2
L602383,L602384,u3225,m213,MACREADY,"You and Nauls got to block off the west side bunks, the mess hall and the kitchen.",u3226,NAULS,You crazy?  He might be inside already?,,,,,,2
L135708,L135709,u4525,m299,DANTE,I jacked the car up. All she did was loosen the nuts and put the tire on.,u4531,JAY,Damn. She sure goes out of her way.,,,,,,2
L330262,L330263,u6157,m410,MALCOLM,I can't tell you.  But I'll be back within a week.,u6155,KELLY,My vacation is over in a week.,,,,,,2
L408115,L408116,u6813,m454,ROGER,"Yeah. Ya see, I ordered that special.",u6808,MICKEY,"Tough titty, it's mine now.",,,,,,2
L290483,L290484,u1396,m92,MOTHER,What about R.J.?,u1388,BABY,"Oh, he was already gone before I seen him... but Tiny saw him and said he said he was going out to the yard to get a new wheel.",,,,,,2
L392554,L392555,u6689,m445,TIM,Greetings King Arthur.,u6664,ARTHUR,You know my name?,,,,,,2
L155368,L155369,u4752,m316,DAVE,"But Bill was your king, not Bob.",u4753,DUANE,"Yeah, but Bob found me when I was stuck in Firearms and Tobacco...",,,,,,2
L339095,L339096,u6251,m417,TENZIN GYATSO,Why is this? What is happening? Tell me!,u6248,NORBU THUNDRUP,"Reting Rinpoche has been arrested. He tried to overthrow Regent Taktra. Today, he is brought back to Lhasa by government officials. The monks at Sera Monastery have been on his side. Now, there is trouble between them and the army.",,,,,,2
L340396,L340397,u6258,m418,KELLY,"Hector.  The big one has no sense of humor.  And since <u>he's</u> the one who decides whether you get to play, try not to be your obnoxious self.",u6256,HECTOR,That hurt my feelings.,,,,,,2
L148352,L148353,u733,m46,MARION,Where did you get it?,u728,JACK,I. sold the car.,,,,,,2
L239328,L239329,u1134,m74,VIGO,"I, Vigo, the scourge of Carpathia --",u1125,JANOSZ,"Yes, the scourge --",,,,,,2
L510629,L510630,u2803,m183,SUZIE,You know what they say about men who need big guns...,u2799,KEITH,"Hey. Some Klu Klux Klan homeboy gets in my face, he gonna have a few extra holes in his bedsheet.",,,,,,2
L458804,L458805,u2563,m166,JAKE,Why didn't you tell me about it?,u2564,JOEY,It didn't have nothin' to do with you.,,,,,,2
L245738,L245739,u5540,m369,HAGEN,It was a boy.,u5545,MICHAEL,And Kay...she's all right?,,,,,,2
L227285,L227286,u5441,m362,SEAN,This is Jason's fault!,u5437,MCCULLOCH,"Not another word, do you hear me??",,,,,,2
L319703,L319704,u1649,m108,HOOPER,Carcaradon carcharias. A Great White.,u1653,VAUGHN,"Well, I'm not going to commit economic suicide on that flimsy evidence. We depend on the summer people for our lives, and if our beaches are closed, then we're all finished.",,,,,,2
L405060,L405061,u2215,m143,FURIOUS,Why do they always fill stuff these things so full you can't pull 'em out without ripping 'em!,u2220,RAJA,"I lost another fork tonight. She's getting suspicious, I know it.",,,,,,2
L45641,L45642,u3725,m245,Z,The squeaky wheel gets the oil.,u3716,AZTECA,"No, Z.  The squeaky wheel gets <u>thrown</u> <u>away</u>, alright?  You're a good ant, Z, even though you are a pain in my rear- segment.  I don't wanna see anything happen to you.  So quit mouthing off, before you get in trouble.",,,,,,2
L423207,L423208,u6905,m462,MARTIN,"I actually tried that tack -- but she said you said that before and it's been twenty-four hours, and her foot that was purple is now a sort of blackish color...",u6912,WILLIAM,"Okay -- perfect timing as ever -- hold the fort for a second will you, Martin?",,,,,,2
L478579,L478580,u7337,m496,CARTER,How was the sex?,u7343,LEE,There was no sex.  She was very traditional.  We were waiting until we were married.,,,,,,2
L28502,L28503,u3604,m238,KAREN,He always looks so pathetic whenever he does anything physical-,u3606,MARGO,"It seems to me that walking, for most people, is not very dangerous.",,,,,,2
L396171,L396172,u2155,m140,AMY,Yes. Elsie Taggart was the midwife.,u2171,JANE,He was a seven-months baby.,,,,,,2
L592925,L592926,u3105,m203,MICHAEL,"Tom...Tom, I'd like you to meet Kay Adams.",u3104,KAY,How do you do.,,,,,,2
L42430,L42431,u3676,m243,1ST MAN,Singer!,u3677,2ND MAN,Alvy Singer over here!,,,,,,2
L633656,L633657,u8689,m589,JENNY,"You like Patsy Cline?  I just love her. How come, I wonder, she don't put out no more new records.",u8683,BOBBY,Cause she's dead.,,,,,,2
L201014,L201015,u5177,m343,ARCHER,What did he do?,u5191,WAXY,He hit a guard.,,,,,,2
L304328,L304329,u1499,m101,LOWELL,"""Put the corporation at risk""...? Give me a fucking break!",u1502,MIKE WALLACE,Lowell.,,,,,,2
L233681,L233682,u1071,m70,CHILI,Compass.,u1081,MARTIN,Wow.  Mind if I take it for a spin?,,,,,,2
L354153,L354154,u6330,m423,CLIFF,Sheriff--hi--this is Sergeant--this is Priscilla Worth.,u6351,SAM,Pleased to meet you.,,,,,,2
L331642,L331643,u6164,m411,GENNARO,The full fifty mile of perimeter fence are in place?,u6166,HAMMOND,"And the concrete moats, and the motion sensor tracking systems.  Donald, dear boy, do try to relax and enjoy yourself.",,,,,,2
L268346,L268347,u1240,m82,HAROLD,Poison.,u1248,WOODLY,"You have a very good mind, or I wouldn't have come back.  That mind is now asking itself, cleverly and fairly, ""Is Harold Ryan really a clown?"" And the answer is, ""Yes.""",,,,,,2
L556817,L556818,u7997,m541,VERA,Someplace where nobody knows him so they can't connect him with us.,u7994,ROSS,"Well, Webco has a hundred and twelve subsidiaries and every one of them is tied to our central computer system. How about...hmmmm, someplace small...",,,,,,2
L367392,L367393,u6455,m429,ATHOS,And some problems cannot be settled without one.,u6454,ARAMIS,"Well here is the problem at hand: the King has ordered me to discover the identity of the Governor General of Jesuits, and kill him.  As our English rivals have left the Catholic Church, Louis has struck on a plan to dominate the whole of Europe by uniting Church and State and making himself head of both.  He has already picked the Pope.  Only the Jesuits, who put God above throne or papacy, stand in his way.",,,,,,2
L555665,L555666,u7962,m539,MAX,This is the staircase of the palace.,u7965,NORMA,"Oh, yes, yes.  They're below, waiting for the Princess ... I'm ready.",,,,,,2
L42369,L42370,u3697,m243,TEACHER,Six-year-old boys don't have girls on their minds.,u3681,ALVY,I did.,,,,,,2
