line1_id,line2_id,char1_id,movie_id,char1_name,line1_text,char2_id,char2_name,line2_text,movie_title,movie_year,imdb_rating,imdb_votes,genres,persona_cluster
L639226,L639227,u8767,m594,SCOTTIE,I told you. I have to go back into the past. Once more. For the last time.,u8761,JUDY,But why? Why here?,,,,,,0
L196368,L196369,u887,m57,STARCK,Blow it up?,u884,MILLER,"We blow the Corridor. Use the foredecks as a lifeboat, separate it from the rest of the ship. We stay put...",,,,,,0
L638481,L638482,u8764,m594,MIDGE,He's probably on the bum and wants to touch you for the price of a drink.,u8767,SCOTTIE,"Well, I'm on the bum; I'll buy him a couple of drinks and tell him my troubles. But not tonight. If you won't drink with me, I'll drink alone, tonight.",,,,,,0
L464100,L464101,u2603,m169,RUDY,"We get to the bridge, we're all right!",u2595,ASHLEY,"Nick, the ice is --",,,,,,0
L24423,L24424,u224,m14,SYKES,I like my horizons narrow.,u215,CASSANDRA,"Your voice is saying no, but your body is saying yes.",,,,,,0
L525531,L525532,u7786,m526,TAYLOR,It's still not going to work! They'll detect you upon re-entry in an emergency vessel!,u7777,BARNES,"Who said I'll re-enter in the pod? I got friends out in space, Ryan, friends willing to get me back unnoticed.  Thank God for deregulation huh?",,,,,,0
L620200,L620201,u8523,m578,GIDEON,How come you're not wearing my shoes?,u8521,BABE BROTHER,They're too big.,,,,,,0
L656937,L656938,u8923,m607,JIM,Sure.  It's a wind-up... thing.,u8919,ARTEMUS,A cylinder recorder.  My own design.,,,,,,0
L509529,L509530,u2788,m182,LYNN,"That's right. So why do you take it, sweetheart?",u2786,COLE,Sometimes people think they lose things and they didn't really lose them. It just gets moved.,,,,,,0
L94233,L94234,u4111,m275,DETECTIVE WILLIAMS,Come into the study a minute.,u4115,JEFFREY,"Excuse me, Mrs. Williams.",,,,,,0
L194298,L194299,u859,m55,CLEMENTINE,Tonight. Just to test out the phone lines and all.,u861,JOEL,Okay.,,,,,,0
L329762,L329763,u1663,m109,MARK,That suits you.,u1660,JUNO,"Uh, thanks.",,,,,,0
L273835,L273836,u1286,m85,PINHEAD,"No more deals, Kirsty. It's your flesh we want to experience, not your skill at bargaining.",u1283,KIRSTY,No deals! Just information. Information. Free of charge. No strings. Just information.,,,,,,0
L566175,L566176,u3088,m202,MIKE,I can't lose more than a hundred.,u3092,TRENT,Just bring your card. Half an hour.,,,,,,0
L438456,L438457,u7025,m469,PEGGY,He's not here. We're getting divorced.,u7026,RICHARD,Gee. I'm sorry to hear that.,,,,,,0
L236823,L236824,u1108,m72,SEYMOUR,I appreciate the offer but you really don't --,u1094,ENID,"Mark my words, by the end of this summer you'll be up to your neck in pussy!",,,,,,0
L296162,L296163,u5976,m396,BETSY,I'd love to.,u5981,MRS. RAND,Use your influence with Paul.  Ask him to take that whiskey decanter off the dinner table.,,,,,,0
L534301,L534302,u2946,m193,TERRELL,"All is well, sir. You have the coordinates to beam up Genesis...",u2937,KHAN,"First things first, Captain. Kill Admiral Kirk.",,,,,,0
L175765,L175766,u4945,m329,KATHY,You look beat.,u4941,ED,I am.  How's your father?,,,,,,0
L242133,L242134,u1017,m66,JORDAN,Sure.  Just like your men do.,u1021,THE CHIEF,"I think we oughtta practice it, just so you know what to expect.",,,,,,0
L190319,L190320,u5076,m336,ERIN,Bullshit.  You'd drag me off my deathbed if it suited you.,u5074,ED,"Okay, look.  It's an important meeting. Kurt thought, if it was just lawyers --",,,,,,0
L637322,L637323,u3417,m225,MICKEY,Yeah. I'm awake.,u3409,GALVIN,Rooney's protecting someone. Who is she protecting?,,,,,,0
L356785,L356786,u6384,m425,LYDIA,"I have to go, Adam's tormenting Zoe, I'll talk to you later. Are you going to be Ok?",u6378,BOB,"Yeah, I'll be fine. Bye.",,,,,,0
L665644,L665645,u9017,m615,FREDDY,But what you were doing?,u9019,IGOR,Just putting up some tea.,,,,,,0
L138110,L138111,u4568,m301,LARDFACE,... And again... Go on!!! Again! There's a good boy.,u4555,ALEX,"And, O my brothers, would you believe your faithful friend and long suffering narrator pushed out his red yahzik a mile and a half to lick the grahzny, vonny boots. The horrible killing sickness had wooshed up and turned the like joy of battle into a feeling I was going to snuff it. Minister rises.",,,,,,0
L258470,L258471,u5684,m376,TOM,When I was first married.,u5674,ANNIE,You were married to a woman in Chicago?,,,,,,0
L454239,L454240,u7177,m482,NORMAN,Oh. My private parlor. She had an awful hunger... so I made her some supper. And then she went to bed and left in the morning. I didn't even see her leave.,u7169,ARBOGAST,How did she pay you?,,,,,,0
L310744,L310745,u1548,m103,PETER,Do you mind joining the Israelites?,u1535,ELLIE,"You're not really serious about this, are you?",,,,,,0
L330089,L330090,u1654,m109,BLEEKER,Well... thanks. I think I'm pretty much set until college on the Tic Tac front.,u1660,JUNO,"You know, I've been thinking. I'm really sorry I was such a huge bitch to you. You didn't deserve that. You never deserve any of the poo I unload on you.",,,,,,0
L480697,L480698,u7372,m499,ANNIE,"I know, I know.  I do not want to move to Seattle.  But what I really don't want to do is end up always wondering what might have happened and knowing I could have done something. What do you think?  It's just cold feet, isn't it? Everyone panics before they get married, didn't you?",u7387,TOM,"Yes, I did.",,,,,,0
L61090,L61091,u3829,m253,MARTY,All I know is you're throwing away an awful lot of money.,u3833,PROFESSOR EMMETT BROWN,"The future, Marty, the future is everything! I built this machine to see the future. So I am going to send Shemp twenty-four hours into the future. You can assist me, if you like.",,,,,,0
L310737,L310738,u1548,m103,PETER,"Chalk up one for your side. Now listen, you want to get to King Westley, don't you?  All right, I'm here to help you. What I want is your story, exclusive. A day-to- day account. All about your mad flight to happiness. I need that story. Just between you and me I've got to have it.",u1535,ELLIE,"Now isn't that just too cute? There's a brain behind that face of yours, isn't there? You've got everything nicely figured out, for yourself, including this.",,,,,,0
L26734,L26735,u237,m15,RIPLEY,"Well, some kids can't handle it like you can.",u236,NEWT,Did one of those things grow inside her?,,,,,,0
L277978,L277979,u5833,m386,ROBINSON,THAT'S IT!  YOU TALKED!  YOU'RE FIRED!  OUTTA HERE!  GET OUTTA HERE!,u5821,BERNIE,"Bill, listen...",,,,,,0
L458502,L458503,u2569,m166,VICKIE,"Jake, this is your father's bedroom.",u2563,JAKE,That's all right. He don't mind.,,,,,,0
L282362,L282363,u1345,m89,MORAN,I've got a morgue filling up with bodies.  That's my right.,u1326,BRENNA,What do you want from me?,,,,,,0
L230541,L230542,u5451,m363,LAUREL,"I have this thing where I have to know a person is being honest with me before, you know, I can feel completely free to be myself.",u5460,STEVEN,We're strangers in the night. The last thing we want is honesty.,,,,,,0
L311621,L311622,u6044,m402,FRANKLIN'S VOICE,You will spend that hour getting acquainted with George Bailey.,u6040,CLARENCE'S VOICE,"Sir . . . If I should accomplish this mission  I mean  might I perhaps win my wings? I've been waiting for over two hundred years now, sir  and people are beginning to talk.",,,,,,0
L334865,L334866,u1696,m111,TELLY,Hey. What are you doin' right now?,u1680,DARCY,I was just getting ready to take a bath.,,,,,,0
L294928,L294929,u1405,m93,LILA,"Shut up! Yeah, this is Lila, cunt. And don't let the hirsutism fool you. I know more about being a woman, and more about the black hearts of men than you, in your pretty little powdered, bullshit fantasy world, can ever imagine. I know the darkness and cruelty of nature, sweetie pie.",u1407,NATHAN,"Lila, you don't intend to hurt us, do you?",,,,,,0
L342936,L342937,u6280,m420,HEYWARD,"... compliments, Mr. Poe.  Take her and get out.",u6278,CORA,What are they doing to Duncan? Duncan!,,,,,,0
L415109,L415110,u6873,m459,SHOCK,<i>                                          ... You're no fun.</i>,u6871,LOCK,<i>                      Shut up and listen...!</i>,,,,,,0
L93346,L93347,u556,m35,EVE,"I'm leaving, too.",u547,ADAM,"But, Eve, I would--",,,,,,0
L611873,L611874,u3308,m219,RAY,"They sent me here, Richard because they said you didn't hold up your end of the arrangement, and I have to transport you back to Leavenworth.",u3310,YELLOW BIRD,"What the fuck, man? What do you people want? I did what you wasi'cu's told me to do.",,,,,,0
L262196,L262197,u5747,m380,HOLLY,"Here, I stole you a couple of extra clams.",u5737,DAVID,Ah! HOLLY  Now.,,,,,,0
L356496,L356497,u6379,m425,CHARLOTTE,25 years... that's a long time... Are you still in love with your wife?,u6378,BOB,"Yes... I don't know, I don't know her anymore. I don't know if you can be in love with one person the whole time. I was... actually I was in love with her sister first, when I was twenty-one. And one day her sister said to me she wanted to move to Paris, so I said okay, and she said no, she wanted to move to Paris with Francois,   and she's still married to him. And I moved in with Lydia... but I always really liked Lydia.",,,,,,0
L313392,L313393,u1594,m105,LOUIS,"Yeah, I'm just gettin' old. I can't smoke or laugh now it seems without coughing.",u1596,MELANIE,"Coughing opens up the capillaries. When you cough, you're getting air -- in this case smoke -- to parts of the lung that don't normally get used. Coughing's good -- gets ya higher. My dad coughs when he smokes all the time.",,,,,,0
L142232,L142233,u4595,m303,LIZA,Ask what you can do for your country.  That kind of thing.,u4593,JONAS,M.K. ULTRA was terminated in 1973. But not the research. It was renamed.  EX CATCHER.,,,,,,0
L12329,L12330,u154,m10,WADE,"I'm not finding fault. It's a good idea, good for you, good for the town. Real modern too.",u150,NICK,This town sucks.,,,,,,0
L484165,L484166,u7434,m503,COREY,"And above all, just because this happened gives you no right whatsoever...",u7436,DC,"You know I just sit here listening, and you never let me talk.",,,,,,0
L176795,L176796,u4964,m330,JILL,I'm Jill. I really like your show. I think you're great.,u4960,ED,Thanks... That's ...,,,,,,0
L194892,L194893,u861,m55,JOEL,So you're still on the Zoloft?,u871,VOICE-OVER,Next thing I remember we were walking down near the surf.,,,,,,0
L333636,L333637,u1676,m110,PAROLE OFFICER,"You're supposed to call me when you lose your job Early. I stopped by the mirror factory today, you left quite a mess behind there.",u1675,EARLY,Wasn't my fault...,,,,,,0
L62263,L62264,u3843,m254,KIT,"No... You go in there, I'll have to kill you.",u3836,BOY,What's going on?,,,,,,0
L31537,L31538,u269,m17,ALEX,Why on earth do you say that?,u278,MISS GALLAGHER,I looked.,,,,,,0
L324881,L324882,u6114,m405,MICHAEL,You sure you've done this before?,u6112,JAKE,Lots of times....,,,,,,0
L253395,L253396,u1188,m78,FLAEMMCHEN,"Moreover -- Do you mind if I smoke?  I went to Florence once, too.",u1195,PREYSING,With the same friend?,,,,,,0
L567663,L567664,u8077,m547,TERMINATOR,I must be destroyed.,u8074,SARAH,"Can you get us in there, past security?",,,,,,0
L599931,L599932,u3283,m217,TED,"Um, hi, I'm Ted Peloquin. I'm here to take Mary to the prom.",u3278,MARY'S DAD,Prom? You're about twenty minutes late. She just left for the prom with her boyfriend Woogie.,,,,,,0
L183653,L183654,u5016,m333,DEAN,I know my phone number and I know the number for SportsPhone. Beyond that--,u5015,BRILL,Shit.,,,,,,0
L419440,L419441,u2314,m149,NINOTCHKA,I don't like your following me.,u2312,LEON,I didn't follow you.,,,,,,0
L168450,L168451,u4873,m325,CLAREMONT,<i>The Bounty Hunters have arrived. They will drop off the money in exactly one hour.</i>  <i>Where do you want to meet?</i>,u4870,BISHOP,Top of the World at the Stratosphere. It's completely secure. <b> INT. FBI JET -- NEXT </b> Cosgrove and Espinoza listen to this conversation.,,,,,,0
L370385,L370386,u2001,m130,ANGIE,So what do you feel like doing tonight?,u2010,MARTY,I don't know. What do you feel like doing?,,,,,,0
L236796,L236797,u1094,m72,ENID,"I'll be right back, I'm gonna go get a beer.",u1106,REBECCA,Wait...,,,,,,0
L219575,L219576,u5345,m355,FLETCH,Damn... lost again. Sorry.,u5347,GILLETT,"This is no joke. If some kind of payment isn't made, we're going to have to contact the paper and garnish your wages.",,,,,,0
L465635,L465636,u2617,m170,MR. PINK,"You didn't tell him your name, did ya?",u2618,MR. WHITE,"I told him my first name, and where I'm from.",,,,,,0
L57564,L57565,u383,m23,MOTHER,Father will be your controller. Steed here will show you the ropes.,u380,EMMA,Ropes?,,,,,,0
L526659,L526660,u7801,m527,SID,"Your time is up, busyboy.",u7802,THEO,Who identified the body?,,,,,,0
L296171,L296172,u5976,m396,BETSY,"Well, I had a good time up to a point.",u5979,HOLLAND,Wesley can be very entertaining.,,,,,,0
L632679,L632680,u8675,m588,JAKE,Now what can I do for you?,u8677,JOHN,I was hoping we could talk.,,,,,,0
L267229,L267230,u1248,m82,WOODLY,"I apologize.  But you didn't know him, and neither did I.  How's your asthma?",u1243,PAUL,Don't worry about it.,,,,,,0
L421873,L421874,u2350,m151,BELL,Yes Noreen you better had. Thank you.,u2366,WENDELL,The Rangers and DEA are heading out to the desert this morning. You gonna join 'em?,,,,,,0
L213240,L213241,u5262,m348,JACK,Say my name.,u5265,MARLA,What... ?,,,,,,0
L593607,L593608,u3104,m203,KAY,Your sister wants to ask you something.,u3105,MICHAEL,Let HER ask.,,,,,,0
L10762,L10763,u3532,m233,CLAUDIA,"I think you're very sweet, Corrado.",u3533,CORRADO,More so than the shark?,,,,,,0
L202236,L202237,u5195,m344,ARNIE,"I know, I moved the Barca-lounger into the corner.  Its throwin everybody off.  What do you think?",u5200,JACK,Great room...,,,,,,0
L83219,L83220,u4020,m267,CRAIG,I'm so glad you're safe. You look really wonderful.,u4029,LOTTE,"I'm in love. For the first time. It's funny, but when it happens to you, there's no question.",,,,,,0
L478566,L478567,u7337,m496,CARTER,I don't believe in reincarnation.  So I won't see you in the next world.,u7343,LEE,Fine.,,,,,,0
L373850,L373851,u6532,m434,CHARLIE,See if you can get your hands on some pamphlets on laws or by laws...or proprietorship...you know...at your place.,u6542,TERESA,Anything specific?,,,,,,0
L101538,L101539,u591,m37,MOM,I want ta tell ya one last thing before I pull the trigger.,u585,CONNOR,Pull the trigger?! Have ya lost it woman?! Now just calm down here.,,,,,,0
L34769,L34770,u288,m18,DICKSON,Guess we'll just have to sacrifice the bank. When are you and Matt going to get married?,u292,HELEN,"Why - well, I",,,,,,0
L125555,L125556,u4404,m292,DIL,"Don't leave me tonight. Might kill me, too.",u4405,FERGUS,Okay.,,,,,,0
L309020,L309021,u6032,m401,MISS WOLLSTEN,"Your father loved me.  He wanted to marry me. But he was afraid of hurting the gentle, delicate Cathy. You spoiled his life you've ruined mine ",u6029,CATHY,You were father's secretary - I never thought - -,,,,,,0
L110422,L110423,u641,m40,WALLACE,We've lived a dream together. A dream of freedom!,u631,HAMISH,"Your dreams aren't about freedom! They're about Marion! You have to be a hero, because you think she sees you! Is that it?",,,,,,0
L352194,L352195,u6307,m422,HATCHET,"It's about time you give my young friends a visit, Chris. Tomorrow is the day and mum seems to be the word, and I can't have that now, can I, Chris?",u6301,BIG CHRIS,"No Harry, you can't.",,,,,,0
L85923,L85924,u501,m31,JOHN,Shut up. I'm not listening.,u502,NADIA,You don't want to talk about it.,,,,,,0
L422819,L422820,u6912,m462,WILLIAM,She saw through me.,u6896,ANNA,Uh-oh.  That's not good.,,,,,,0
L349014,L349015,u1796,m119,BRYAN,"Oh, well...those are...I mean, we don't get to keep our work.  I could maybe ask them if you could choose one.  But, you know, frankly George, you were the best. Computer models can't begin to match the beauty you gave yours.  They're a part of this firm.  They inspire me.  I go out there and sometimes just stare at something I've designed.  It amazes me. I would miss that too much.  Look, I may be going out on a limb, but you go out there and look them over, every single one of them and pick the one you like the best and take it with you. Just run it by me first, just in case, you know...but I'm sure it'll be okay.",u1799,GEORGE,Thank you.,,,,,,0
L57712,L57713,u387,m23,STEED,"For you, Mrs. Peel.",u380,EMMA,Thanks ...  I see what you mean about letting me do the risking ... Hello?,,,,,,0
L583428,L583429,u3249,m215,JEAN,Get your fucking hands off my daughter!,u3248,JACKIE,"Mom, he just fixed our car.",,,,,,0
L196866,L196867,u5134,m340,SIR ECTOR,"You freed it, son?",u5125,ARTHUR,"I did, Father. I beg your forgiveness.",,,,,,0
L120821,L120822,u4359,m289,NICKY,"You know... I think that you've gotten the wrong impression about me. I think in all fairness, I should explain to you what it is that I do. For instance, tomorrow morning I'll get up nice and early, take a walk down over to the bank and walk in and see you, and, uh... if you don't have my money for me, I'll crack your fuckin' head wide open in front of everybody in the the bank. And just about the time that I'm comin' out of jail, hopefully, you'll be comin' out of your coma. And guess what?  I'll split your fuckin' head open again. Because I'm fuckin' stupid. I don't give a fuck about jail.  That's my business. That's what I do. And we know what you do, don't we, Charlie? You fuck people out of money and get away with it.",u4337,CHARLIE CLARK,You can't talk to me like...,,,,,,0
L366647,L366648,u1983,m129,CREASY,"Continue to play in the wrong key, like you're dyslexic.",u1992,PINTA,Dyslexic?,,,,,,0
L267412,L267413,u1240,m82,HAROLD,We'll miss you so.,u1248,WOODLY,"Look--this isn't my apartment, and there isn't anybody else here.  Mrs. Ryan won't be home for a while.",,,,,,0
L504544,L504545,u2735,m178,JACK,And don't forget all the bad times you had with Victoria. How small she make you feel. That's why you had the affair in the first place.,u2738,MILES,Shut up. Shut your face.,,,,,,0
L439898,L439899,u2462,m158,LOUIS,"Be good to your mother, darlin'. She needs you.",u2460,ELLIE,"Come with us, daddy. Please come with us!",,,,,,0
L30654,L30655,u247,m16,CONSTANZE,"Stop it, Wolfi. I look dreadful. Welcome to our house, Herr Mozart.",u255,MOZART,He's not Herr Mozart. Call him Papa.,,,,,,0
L396345,L396346,u2173,m140,LONGFELLOW,No.  Yes. There's just one more thing I'd like to get off my chest before I finish.,u2172,JUDGE,Proceed.,,,,,,0
L212543,L212544,u5269,m348,TYLER,We've crossed the threshold.  You want to call it off?,u5262,JACK,Call what off?,,,,,,0
L93318,L93319,u555,m35,CLIFF,But I do miss that green sport coat of yours.,u547,ADAM,"Thank you very much. But, Cliff, that's my seat. And I was just--",,,,,,0
L152356,L152357,u739,m47,BOMB #20,"Therefore, I shall ignore you.",u741,PINBACK,"Hello, bomb.",,,,,,0
L379630,L379631,u2072,m134,GENA,It's all here...,u2068,CHRISTOPH,Yes.,,,,,,0
L627652,L627653,u8633,m586,CLARENCE,How 'bout you go to the movies with me tonight?,u8647,LUCY,What are we gonna see?,,,,,,0
L144675,L144676,u4633,m306,NIKKO,She knows I'm Catholic!  She never mentioned divorce!  Not once!,u4635,QUINN,"Then you shoulda known she wasn't buying.  She was just long-term leasing' you.  Ah, Nickie.  Except for that rare twenty-second twitch, there ain't nothin' about sex I don't hate. But of course, I'm Irish.  Plus I got <u>real</u> problems.  I'm worried I might have to put you in over M.J.  There's something going on here, the Commissioner is targeting her now, I can't leave a woman in that position.  But the thing is, how can I move <u>you</u> in, if you go on acting like a teenage asshole?",,,,,,0
L115270,L115271,u4302,m287,CASSANDRA,My parents have money...,u4308,LOTHOS,"Yes, I'm sure they do.  This place is everything you said it was, Amilyn.",,,,,,0
L156999,L157000,u4762,m317,GASPARILLA,"There's no place like this place. Warm climate. This facility. Christ, there ain't nothin' like this no-damn-where! Even the Feds knew that. That's why they stored so much o' their shit down here. It's all mine now. All mine. Just let 'em try ta come after us down here, which they will some day...take a likin' ta what all we got an' come after us. They'll hafta get past my army! An army that ain't afraid ta die...ha ha ha...'cause it's awreddy DAID! HA HA HA HA....",u4767,MARY,It's not a very big army. And small as it is you won't be able to continue feeding it for very long. We've got to find ways of getting them to respond without relying on...,,,,,,0
L155251,L155252,u4756,m316,MURRAY,"I'm serious, Dave -- you could get in a lot of trouble for something like this.",u4752,DAVE,It's fine.,,,,,,0
L430893,L430894,u6940,m464,FAITH,That's not the point.  And what if I had wanted to?,u6947,PETER,"If you had wanted to, you'd have gone home.",,,,,,0
L114989,L114990,u4297,m287,ANDY,"Jeffrey, I don't mean to sound sexist or anything, but can I borrow her?",u4300,BUFFY,Andy!,,,,,,0
L560501,L560502,u8034,m544,LUTHOR,"I needed this, Y'know? I really needed this. just when I'm nearing the fruition of my project, Big Bird flies into town.  Go ahead! Kill me by inches! Put me on the agony rack!",u8027,EVE,You think he's for real?,,,,,,0
L502632,L502633,u7614,m514,JACK,Did your mother ever say that to you - that I would hurt you?,u7608,DANNY,"No, Dad.",,,,,,0
L294425,L294426,u1405,m93,LILA,We are animals after all.,u1407,NATHAN,"Ergo if I can teach table manners to mice, I can teach them to humans. If I can teach table manners to humans, I can save the world.",,,,,,0
L652856,L652857,u3486,m229,LULA,"You're terrible crude sometimes, Sailor, you know?",u3493,SAILOR,I can't hardly understand you when you talk with one of them Mores in your mouth.,,,,,,0
L255820,L255821,u1215,m79,ROY,Regret what? I didn't say I was coming aboard.,u1213,MYRA,But why not? I thought it was settled. What's holding you back?,,,,,,0
L291902,L291903,u5930,m392,MAURA,I think we should do it.,u5932,SHEA,We're usually successful in detecting the source of most problems.  Unfortunately.,,,,,,0
L500869,L500870,u7594,m513,JILL,Will we live together?,u7588,GEORGE,We live together now.,,,,,,0
L126827,L126828,u4421,m293,REGGIE,Please keep it.,u4416,FÉLIX,"I am a tradesman, Madame, not a doorman. And don't forget these.",,,,,,0
L183538,L183539,u5016,m333,DEAN,Why'd you leave?,u5015,BRILL,It was '72. I figured we had enough problems without monitoring a Berkeley kid's class schedule. So I sold my story to <u>Ramparts</u> and split.,,,,,,0
L497895,L497896,u2687,m175,ANN,"If you were in love with me, would you?",u2691,GRAHAM,I'm not in love with you.,,,,,,0
L553881,L553882,u7932,m537,BUFF,"Hey! Whoa, you look like shit. You been home yet?",u7936,JEFF,"No, no.",,,,,,0
L663441,L663442,u8975,m612,ADAMSON,"Laurie, I'll have to ask you to come with me.",u8985,LAURIE,Why?  What's the problem?,,,,,,0
L247229,L247230,u1025,m67,AUDREY,"Caiman, wait. Take me with you.",u1026,CAIMAN,What?,,,,,,0
L661353,L661354,u3496,m230,GOATEE KID,"I mean, I was breaking up with this girl at the time and my car was ail fucked up and -- well -- I was pretty bent in general.",u3497,GRADY,"It's cool, Jeff. Really.",,,,,,0
L184645,L184646,u5051,m334,HANA,"If one night I didn't come to the tent, what would you do?",u5055,KIP,I try not to expect you.,,,,,,0
L66277,L66278,u480,m29,KENDALL,We should tell him we're not going.,u481,MUELLER,"Oh, yeah, ""Excuse me, Sergeant, sir, we don't feel like going out -- we don't want to get rained on."" He'll kick our asses from here to Cleveland.",,,,,,0
L366239,L366240,u1983,m129,CREASY,Listen it was a calculated risk. I've done it a million times and never got caught.,u1993,RAYBURN,Everything happens once if you live long enough.,,,,,,0
L87019,L87020,u525,m33,NICK,"You want a popsicle, go to Good Humor.  And don't call me 'pappy.'",u520,CHARLIE,"Still, you gotta wonder how she'd look in handcuffs.",,,,,,0
L220936,L220937,u5371,m356,SMILEY,How's it going?,u5364,FORD,"You gotta be kidding!  This is unfuckingbelievable!  I have to start the evening crawling down Capital Records, I shoulda chose suicide then, but oh no, the night was young!  Next up, my guitar! The second most important thing I own and now it's toothpicks for the homeless on Hollywood Boulevard!  Then, then, after I burned up your brother, Jazz... I should say as a fucking footnote I've usually treated women like shit -- used corsages, the wet spot, you know giving out Domino's Pizza's phone number and saying it's mine... Tonight was different. I felt respect.  I felt love.  Then Jazz left me... and <u>now</u> I get to die!",,,,,,0
L542255,L542256,u7821,m529,HAN,Don't look at me.  I'm just a pilot. I got you here... You've got to do the rest.,u7816,BEN,"There is a greater risk in staying here, you know.  If you don't find the princess, then the whole trip was for nothing... wasn't it?",,,,,,0
L375711,L375712,u6555,m435,SUSAN,You'd give up what you want for the woman you marry?,u6557,YOUNG MAN,I would.,,,,,,0
L46901,L46902,u3730,m246,FRAN,This is a bad day for me.,u3727,BUD,I understand. Christmas -- family and all that --,,,,,,0
L600916,L600917,u3270,m217,DOM,"Oh, Mary, honey, you're taking this all wrong.  I'm not leaving...",u3270,DOM,...Not until I get a little something to remember you by.,,,,,,0
L381735,L381736,u1906,m125,KAY,"If you don't have anyone to tell, you won't tell anyone.  Believe me, you get used to it.",u1904,JAY,"I think you're too used to it.  If you ask me, you've been doing this job too long.",,,,,,0
L64981,L64982,u461,m28,COUNTESS,"Our abstinence makes our love immortal.  If I loved you a quarter of an hour ago, now I should love you even more.  But I should love you less if you exhausted my joy by satisfying all my desires.",u473,RODERICK,"Let us give each other complete happiness, and let us be sure that as many times as we satisfy our desires, they will each time be born anew.",,,,,,0
L114621,L114622,u4284,m286,ALICE,"Well I'm touched.  You're serious, aren't you?",u4295,WALTER,"Yes.  Fifty dollars an hour, right?",,,,,,0
L525769,L525770,u7786,m526,TAYLOR,You're ready for the real thing?,u7779,DAWN,At this point I'm ready for anything.,,,,,,0
L574772,L574773,u8126,m552,ADHARA,Like you.,u8141,VALENTINE,I don't like do-it-yourself cuisine. Buffets.  Salad bars.,,,,,,0
L574749,L574750,u8126,m552,ADHARA,I used to hate it.  Now I like it.,u8141,VALENTINE,"Could be worse, he could've named you Reticulum.",,,,,,0
L462786,L462787,u2585,m168,JIM,That's swell.  How are you?,u2592,PLATO,I'm fine.,,,,,,0
L612196,L612197,u8419,m571,THX,"If I take something, you suffer. If I don't, I stuff....",u8414,LUH,"I know you can do it without sedation, You can, I know you can.",,,,,,0
L143354,L143355,u4605,m304,JOSS,"It also makes God enormous.  I think of the scope of your universe, Ellie... and it takes my breath away.  As it will everyone else's.",u4602,ELLIE,"I don't have any proof, Palmer.",,,,,,0
L245600,L245601,u5545,m369,MICHAEL,"&quot;Yo soy un hombre sincero...&quot; I am a sincere man, From the land of the palms...",u5538,FREDO,What's that?,,,,,,0
L348159,L348160,u1819,m120,JANGLE LEG,How you doin'?,u1811,CLAUDE,I'm all right.,,,,,,0
L393130,L393131,u2138,m139,JEFFERSON,--big as life--sparkling away there under the sun. I--I started walking toward it--and there was a bus outside-- and--well--I--I just naturally got aboard--,u2147,SAUNDERS,Most natural thing in the world!,,,,,,0
L637851,L637852,u8744,m593,GALVIN,"I'm going to win this case...Mist...Mr. Doneghy...I'm going to the Jury with a solid case, a famous doctor as an expert witness, and I'm going to win eight hundred thousand dollars.",u8741,DONEGHY,"You guys, you guys, you're all the same.  The Doctors at the hospital, you...it's 'What I'm going to do for you'; but you screw up it's `We did the best that we could. I'm dreadfully sorry...'  And people like me live with your mistakes the rest of our lives.",,,,,,0
L405279,L405280,u2220,m143,RAJA,"Roy, remember, it is all within your power. The only thing that's in your way... is you.",u2215,FURIOUS,Oh shut up.,,,,,,0
L82461,L82462,u4020,m267,CRAIG,"Listen. I'm Craig Schwartz, just starting out at LesterCorp.",u4032,MAXINE,How dreary - to be - Somebody / How public - like a Frog / To tell one's name - the livelong June / To an admiring Bog!,,,,,,0
L206131,L206132,u5243,m347,MARGE,"Well, I always liked you, Mike.",u5244,MIKE,I always liked ya so much...,,,,,,0
L367491,L367492,u6454,m429,ARAMIS,"You seek facts, when it would be better to seek truth.",u6455,ATHOS,"You are not my priest, Aramis!  You would not be, even if I had one.",,,,,,0
L383107,L383108,u6587,m438,RATSO,"I ain't forcing you, like, I mean, who's forcing you?",u6583,JOE,Oh. Guess I got the wrong impression.,,,,,,0
L501648,L501649,u7588,m513,GEORGE,Holy Christ. You want to get us killed?,u7586,FELICIA,Don't be silly. I'll just tell Lester we were smoking a couple of joints. See?,,,,,,0
L458402,L458403,u2564,m166,JOEY,"Yeah, yeah. They just wanted to talk to you. So I...",u2563,JAKE,"Don't ever bring those kids up here again! I'm working out, I'm killin' myself in here, and they walk around like they fuckin' own the neighborhood.",,,,,,0
L659636,L659637,u8951,m610,GLINDA,"Pooh -- what a smell of sulphur!  I'm afraid you've made rather a bad enemy of the Wicked Witch of the West.  The sooner you get out of Oz altogether, the safer you'll sleep, my dear.",u8950,DOROTHY,"Oh, I'd give anything to get out of Oz altogether -- but which is the way back to Kansas?  I can't go the way I came.",,,,,,0
L232301,L232302,u1064,m69,WASHINGTON,"When I was a young man we used to recite Cato... We would come together recite it like they were words from heaven.  Devotion to country, duty, purity of heart... Purity of heart.  I was drunk on something then...",u1059,MARTHA,That's when Sally Fairfax was tutoring you...,,,,,,0
L594949,L594950,u8285,m563,JERRY,"I know. What do you think I felt when you said, ""don't be soft?""",u8286,KIKI,"Jerry, I want you to be soft. You are soft -- inside - where it matters. I wanted it that day too, but didn't dare tell you.",,,,,,0
